transaction_id,account_id,transaction_date,transaction_time,amount,transaction_type,merchant_category,merchant_name,channel
TXN-0000001130,ACC-00000135,2025-12-26,00:26:49,-22.73,purchase,travel,Hernandez Ltd,mobile
TXN-0000001132,ACC-00000135,2025-07-17,18:54:51,24.53,payment,,,mobile
TXN-0000001160,ACC-00000140,2024-03-20,20:06:13,-323.4,purchase,grocery,Stark-Smith,mobile
TXN-0000001161,ACC-00000140,2025-07-08,04:31:49,-234.85,fee,,,mobile
TXN-0000001162,ACC-00000140,2024-04-28,12:35:17,-101.3,purchase,healthcare,"Mills, Barnes and Perry",atm
TXN-0000001169,ACC-00000140,2025-05-13,07:54:58,-886.32,purchase,restaurant,"Becker, Morales and Foster",atm
TXN-0000001170,ACC-00000140,2025-07-09,01:31:45,-2.47,purchase,utilities,"Young, Reese and Mccall",atm
TXN-0000001171,ACC-00000140,2024-12-19,16:29:00,-0.38,purchase,travel,Morgan LLC,mobile
TXN-0000001172,ACC-00000140,2024-11-11,01:17:28,70.44,payment,,,mobile
TXN-0000001175,ACC-00000141,2024-01-16,08:25:57,121.9,payment,,,mobile
TXN-0000001176,ACC-00000141,2025-07-18,09:47:03,-546.35,purchase,healthcare,Schroeder-Flores,mobile
TXN-0000001177,ACC-00000141,2025-09-19,22:13:03,-1.74,purchase,grocery,Jacobs-Davis,mobile
TXN-0000001192,ACC-00000144,2025-06-21,00:48:16,1240.33,deposit,,,online
TXN-0000001195,ACC-00000144,2024-10-10,11:21:15,208.75,deposit,,,mobile
TXN-0000001196,ACC-00000144,2024-08-12,16:53:01,65.53,deposit,,,mobile
TXN-0000001197,ACC-00000144,2025-03-08,13:13:37,-53.25,purchase,utilities,Johnson-Williams,mobile
TXN-0000001198,ACC-00000144,2025-08-06,04:33:38,-2.46,purchase,healthcare,Vincent Ltd,branch
TXN-0000001199,ACC-00000144,2025-07-25,04:57:36,9.51,deposit,,,branch
TXN-0000001202,ACC-00000144,2025-03-08,13:15:57,3.11,deposit,,,atm
TXN-0000001206,ACC-00000144,2025-12-13,18:36:06,-32.19,withdrawal,,,atm
TXN-0000001263,ACC-00000152,2024-03-22,12:46:01,2118.12,deposit,,,online
TXN-0000001268,ACC-00000153,2021-01-05,08:30:21,-7.92,withdrawal,,,mobile
TXN-0000001269,ACC-00000153,2021-12-11,05:22:35,-3.92,purchase,retail,Ferrell-Henry,online
TXN-0000001272,ACC-00000153,2023-08-18,13:45:50,123.81,deposit,,,phone
TXN-0000001274,ACC-00000153,2024-10-25,21:28:36,-6.6,withdrawal,,,atm
TXN-0000001276,ACC-00000153,2023-11-05,20:55:00,-52.61,purchase,grocery,Mcdowell-Scott,branch
TXN-0000001277,ACC-00000153,2021-08-03,02:22:38,-33.16,withdrawal,,,online
TXN-0000001290,ACC-00000155,2021-02-13,09:20:56,-3.18,purchase,fuel,Glover Group,mobile
TXN-0000001291,ACC-00000155,2025-07-31,14:44:35,-1.98,purchase,retail,"Gonzalez, Baker and Mills",online
TXN-0000001294,ACC-00000155,2023-09-08,15:50:32,54.75,payment,,,branch
TXN-0000001295,ACC-00000155,2022-03-11,18:36:27,-58.21,purchase,healthcare,Smith Inc,atm
TXN-0000001296,ACC-00000155,2019-10-25,12:07:51,-16.27,purchase,healthcare,"Caldwell, Hernandez and Davis",online
TXN-0000001298,ACC-00000155,2021-05-17,16:14:02,-21.47,purchase,fuel,"Hall, Hinton and Phillips",online
TXN-0000001327,ACC-00000159,2022-12-09,09:57:04,-2.77,purchase,fuel,"Haynes, Davis and Stanley",mobile
TXN-0000001328,ACC-00000159,2022-10-23,10:14:56,-14.04,withdrawal,,,mobile
TXN-0000001329,ACC-00000159,2024-04-27,19:49:58,-1.17,purchase,healthcare,Alvarado-Davidson,mobile
TXN-0000001330,ACC-00000159,2022-03-28,10:49:28,-51.65,purchase,fuel,"Mcclain, Salazar and Smith",online
TXN-0000001342,ACC-00000162,2024-05-09,23:20:42,-606.84,purchase,retail,"Dunn, Petersen and Conner",mobile
TXN-0000001343,ACC-00000162,2024-04-15,14:03:55,-271.56,purchase,travel,"Torres, Romero and Clark",mobile
TXN-0000001345,ACC-00000162,2024-07-29,23:26:57,105.73,transfer,,,atm
TXN-0000001346,ACC-00000162,2025-11-04,15:56:19,-30.01,purchase,healthcare,Bryan-Velasquez,online
TXN-0000001349,ACC-00000162,2025-04-04,23:30:29,27.52,deposit,,,online
TXN-0000001350,ACC-00000162,2025-08-12,23:59:36,-177.8,purchase,fuel,Baldwin-Wilson,online
TXN-0000001357,ACC-00000163,2025-05-16,01:10:32,-40.0,purchase,utilities,Love Inc,online
TXN-0000001358,ACC-00000163,2025-07-04,04:11:01,-12.91,purchase,restaurant,Williams-Schultz,atm
TXN-0000001359,ACC-00000163,2024-09-12,23:30:30,-2.58,withdrawal,,,online
TXN-0000001362,ACC-00000163,2025-04-08,06:39:15,984.09,transfer,,,branch
TXN-0000001364,ACC-00000163,2024-03-19,06:05:58,-123.95,purchase,retail,Tran Group,mobile
TXN-0000001365,ACC-00000164,2023-06-10,09:22:18,-152.58,purchase,restaurant,Glass-Norman,mobile
TXN-0000001367,ACC-00000164,2022-06-26,19:02:08,-96.81,purchase,grocery,"Thompson, Ochoa and Garcia",mobile
TXN-0000001369,ACC-00000164,2024-04-23,04:59:01,941.53,transfer,,,mobile
TXN-0000001370,ACC-00000164,2024-07-19,11:17:00,102.79,deposit,,,mobile
TXN-0000001374,ACC-00000164,2023-11-11,22:47:01,76.27,deposit,,,phone
TXN-0000001375,ACC-00000165,2025-05-06,07:04:51,-14.15,purchase,retail,"Hunt, Cameron and Kelley",online
TXN-0000001382,ACC-00000165,2023-01-27,19:35:35,-6.1,withdrawal,,,mobile
TXN-0000001383,ACC-00000165,2022-11-22,07:38:27,472.93,deposit,,,online
TXN-0000001389,ACC-00000166,2024-03-02,09:04:14,-15.91,fee,,,atm
TXN-0000001390,ACC-00000166,2024-07-28,05:25:44,-9.55,interest,,,online
TXN-0000001392,ACC-00000166,2023-03-13,22:03:56,-23.58,purchase,restaurant,"Rodriguez, James and Brown",mobile
TXN-0000001393,ACC-00000166,2025-12-20,14:26:13,16.27,payment,,,phone
TXN-0000001394,ACC-00000166,2024-03-17,20:50:06,-43.3,purchase,fuel,Christensen-Martin,mobile
TXN-0000001395,ACC-00000166,2025-10-11,18:12:20,-15.28,purchase,fuel,"King, Franco and Vaughn",atm
TXN-0000001397,ACC-00000167,2025-09-06,06:57:38,-4.25,purchase,restaurant,"Johnson, Cervantes and Garcia",online
TXN-0000001398,ACC-00000167,2026-01-19,19:55:48,-307.94,purchase,entertainment,"Hoffman, Walker and Holland",atm
TXN-0000001401,ACC-00000168,2025-01-18,11:09:26,139.98,transfer,,,online
TXN-0000001402,ACC-00000168,2025-04-23,00:24:52,-243.95,purchase,travel,Church-Brown,branch
TXN-0000001403,ACC-00000168,2025-10-27,09:52:57,-80.59,purchase,healthcare,Harris-Melton,atm
TXN-0000001405,ACC-00000168,2024-08-25,23:45:59,6722.08,transfer,,,online
TXN-0000001406,ACC-00000168,2025-08-30,06:21:05,-5.96,purchase,utilities,Fischer-Payne,mobile
TXN-0000001423,ACC-00000170,2026-01-20,11:05:06,28.53,deposit,,,branch
TXN-0000001424,ACC-00000170,2024-12-20,12:50:51,-533.04,purchase,travel,"Stewart, Robinson and White",mobile
TXN-0000001425,ACC-00000170,2023-05-04,10:58:42,-97.92,purchase,utilities,"Moore, Daniels and Powell",online
TXN-0000001426,ACC-00000170,2024-10-17,00:13:43,-65.53,purchase,fuel,Ware Ltd,online
TXN-0000001427,ACC-00000170,2022-06-07,16:52:49,-27.64,withdrawal,,,atm
TXN-0000001428,ACC-00000170,2021-05-17,10:44:44,-19.78,purchase,travel,Carter-Clements,branch
TXN-0000001430,ACC-00000170,2022-11-30,02:52:01,-10.32,purchase,entertainment,Wilson LLC,mobile
TXN-0000001432,ACC-00000171,2024-08-18,22:23:02,-4.2,purchase,healthcare,Haley Ltd,mobile
TXN-0000001433,ACC-00000171,2023-12-04,23:57:46,-48.54,purchase,grocery,Moon-Landry,online
TXN-0000001435,ACC-00000171,2025-05-12,15:09:21,-24.92,withdrawal,,,online
TXN-0000001436,ACC-00000171,2023-11-04,14:19:13,-151.15,purchase,retail,Robertson-Hicks,mobile
TXN-0000001437,ACC-00000172,2023-03-27,22:32:07,-7.7,withdrawal,,,online
TXN-0000001451,ACC-00000174,2025-07-14,06:11:47,-24.64,purchase,retail,Thompson LLC,branch
TXN-0000001473,ACC-00000177,2025-09-08,21:25:46,-47.38,purchase,utilities,"Long, Kelley and Miller",online
TXN-0000001474,ACC-00000177,2024-05-02,17:08:55,-273.23,purchase,entertainment,"Figueroa, Swanson and Lewis",online
TXN-0000001476,ACC-00000177,2024-09-27,17:47:15,15.29,deposit,,,online
TXN-0000001479,ACC-00000177,2024-11-11,19:53:10,-15.36,purchase,fuel,White PLC,mobile
TXN-0000001480,ACC-00000177,2024-01-04,05:53:35,22.44,deposit,,,online
TXN-0000001510,ACC-00000182,2022-04-05,10:50:15,64.64,transfer,,,branch
TXN-0000001511,ACC-00000182,2025-06-24,19:45:37,-175.28,withdrawal,,,atm
TXN-0000001513,ACC-00000182,2024-04-03,03:34:04,-0.86,withdrawal,,,mobile
TXN-0000001518,ACC-00000182,2026-01-06,09:52:18,-46.31,purchase,retail,"Webb, Howard and Robinson",online
TXN-0000001520,ACC-00000183,2024-10-07,00:13:36,66.94,payment,,,online
TXN-0000001522,ACC-00000183,2022-04-10,04:04:52,-41.2,purchase,grocery,Keith-Williams,atm
TXN-0000001526,ACC-00000183,2023-09-04,12:00:48,-5.57,purchase,retail,Bennett Group,mobile
TXN-0000001527,ACC-00000183,2023-02-20,16:51:41,-19.76,purchase,retail,"Valdez, Houston and Black",online
TXN-0000001542,ACC-00000185,2025-10-04,22:55:30,-6.06,purchase,retail,Garza Ltd,online
TXN-0000001548,ACC-00000185,2023-02-11,01:52:37,-32.81,purchase,restaurant,"Williams, Armstrong and Brown",mobile
TXN-0000001569,ACC-00000188,2021-09-28,00:37:17,469.79,transfer,,,online
TXN-0000001571,ACC-00000188,2022-01-14,15:56:44,-37.44,purchase,utilities,"Banks, Boyd and Wood",atm
TXN-0000001572,ACC-00000188,2020-03-11,00:08:40,-44.42,withdrawal,,,mobile
TXN-0000001574,ACC-00000188,2021-04-27,16:25:48,8.7,transfer,,,online
TXN-0000001576,ACC-00000188,2024-09-10,18:16:19,92.24,deposit,,,atm
TXN-0000001577,ACC-00000188,2023-12-27,13:27:26,5.53,deposit,,,mobile
TXN-0000001578,ACC-00000188,2020-04-07,18:24:25,30.43,transfer,,,online
TXN-0000001580,ACC-00000188,2019-06-27,23:15:14,-26.02,purchase,healthcare,Campbell PLC,online
TXN-0000001581,ACC-00000188,2023-02-05,04:51:12,-41.71,purchase,travel,Lopez-Fletcher,online
TXN-0000001583,ACC-00000188,2019-10-04,22:45:37,-13.43,fee,,,atm
TXN-0000001590,ACC-00000190,2025-11-15,10:55:07,-59.11,purchase,travel,Rodriguez-Simmons,online
TXN-0000001593,ACC-00000190,2025-08-31,19:13:43,-68.92,purchase,healthcare,Gutierrez PLC,online
TXN-0000001594,ACC-00000190,2025-06-03,22:10:39,-9.65,purchase,fuel,Wood PLC,mobile
TXN-0000001595,ACC-00000190,2025-10-01,16:15:33,26.9,deposit,,,mobile
TXN-0000001596,ACC-00000190,2025-11-06,21:41:25,-21.94,withdrawal,,,mobile
TXN-0000001597,ACC-00000190,2025-11-01,13:32:31,-17.89,purchase,fuel,"Cooper, Thornton and Fitzgerald",mobile
TXN-0000001599,ACC-00000191,2025-04-14,00:32:33,-25.41,withdrawal,,,mobile
TXN-0000001600,ACC-00000191,2022-08-17,23:55:16,209.01,transfer,,,online
TXN-0000001603,ACC-00000191,2025-08-28,11:31:12,-22.94,withdrawal,,,atm
TXN-0000001605,ACC-00000191,2021-11-30,10:31:38,23.21,transfer,,,online
TXN-0000001606,ACC-00000191,2022-08-29,09:15:46,48.44,deposit,,,online
TXN-0000001607,ACC-00000192,2025-08-05,10:56:19,-18.46,purchase,entertainment,"Morales, Morgan and Pierce",atm
TXN-0000001608,ACC-00000192,2025-09-01,11:59:10,-79.13,purchase,healthcare,"Mann, Martin and Oconnell",online
TXN-0000001609,ACC-00000192,2024-03-03,04:21:09,-4.45,purchase,utilities,Morrow Group,online
TXN-0000001610,ACC-00000192,2024-11-25,08:45:34,-24.29,interest,,,online
TXN-0000001612,ACC-00000192,2024-03-30,09:33:50,179.58,payment,,,mobile
TXN-0000001613,ACC-00000192,2025-11-18,04:44:18,-24.47,purchase,restaurant,"Johnson, Cruz and Joyce",online
TXN-0000001626,ACC-00000194,2024-08-13,22:54:10,7.28,deposit,,,phone
TXN-0000001627,ACC-00000194,2021-12-01,05:51:36,-1.96,purchase,entertainment,Richmond-Hill,mobile
TXN-0000001628,ACC-00000194,2020-12-05,22:47:56,-81.95,withdrawal,,,online
TXN-0000001650,ACC-00000197,2025-10-10,12:15:43,291.03,payment,,,mobile
TXN-0000001724,ACC-00000206,2020-11-14,12:56:18,135.66,deposit,,,online
TXN-0000001725,ACC-00000206,2025-11-29,09:07:46,440.18,transfer,,,atm
TXN-0000001727,ACC-00000206,2021-10-16,08:47:32,-9.76,withdrawal,,,online
TXN-0000001729,ACC-00000206,2023-05-28,00:39:35,-15.32,purchase,travel,Harrison-Smith,branch
TXN-0000001730,ACC-00000206,2025-01-25,09:01:13,-48.06,withdrawal,,,online
TXN-0000001736,ACC-00000207,2025-06-16,02:10:18,-10.64,purchase,retail,Garrett-Black,online
TXN-0000001737,ACC-00000207,2024-12-21,13:43:15,1104.0,deposit,,,mobile
TXN-0000001739,ACC-00000207,2025-05-12,18:07:13,-11.4,purchase,retail,Gutierrez-Castaneda,mobile
TXN-0000001741,ACC-00000208,2025-09-23,17:56:56,-12.58,fee,,,mobile
TXN-0000001742,ACC-00000208,2026-01-11,14:10:35,39.63,deposit,,,branch
TXN-0000001746,ACC-00000208,2026-01-22,23:42:55,-99.61,purchase,travel,"Gonzales, Smith and Davis",mobile
TXN-0000001747,ACC-00000208,2025-12-05,23:40:20,916.55,deposit,,,branch
TXN-0000001751,ACC-00000209,2024-01-13,19:55:45,1.89,deposit,,,mobile
TXN-0000001755,ACC-00000209,2024-10-04,02:37:16,-1.15,withdrawal,,,mobile
TXN-0000001756,ACC-00000209,2024-10-18,18:12:46,-166.67,purchase,entertainment,White-Huang,mobile
TXN-0000001758,ACC-00000209,2026-01-11,03:47:19,-60.96,withdrawal,,,branch
TXN-0000001814,ACC-00000216,2023-03-03,01:32:30,-118.58,withdrawal,,,online
TXN-0000001817,ACC-00000216,2025-12-18,12:44:58,12.14,transfer,,,mobile
TXN-0000001821,ACC-00000216,2025-05-24,01:38:03,-74.18,purchase,restaurant,"Ellis, Ortega and Andrade",mobile
TXN-0000001823,ACC-00000216,2023-07-12,01:29:47,-5.77,purchase,utilities,"Moore, Murillo and Ramos",online
TXN-0000001824,ACC-00000217,2025-12-27,05:16:33,-27.27,withdrawal,,,branch
TXN-0000001825,ACC-00000217,2025-12-07,08:17:59,-64.2,withdrawal,,,mobile
TXN-0000001827,ACC-00000217,2025-11-26,12:56:26,-2.92,purchase,entertainment,Gutierrez-Schultz,branch
TXN-0000001828,ACC-00000217,2025-12-05,09:59:19,-12.22,fee,,,branch
TXN-0000001830,ACC-00000217,2026-01-02,05:50:16,-8.01,purchase,grocery,Hart and Sons,phone
TXN-0000001833,ACC-00000218,2024-04-21,17:44:56,-10.69,purchase,utilities,"King, Nixon and West",mobile
TXN-0000001836,ACC-00000218,2023-12-26,04:47:18,-27.59,purchase,retail,Bird PLC,mobile
TXN-0000001838,ACC-00000218,2022-09-20,06:27:36,-16.77,purchase,travel,Holder LLC,online
TXN-0000001840,ACC-00000218,2025-03-05,09:22:23,376.83,payment,,,phone
TXN-0000001841,ACC-00000218,2022-11-07,00:50:32,-27.04,purchase,healthcare,"Short, Ellison and Dixon",branch
TXN-0000001845,ACC-00000219,2024-06-07,08:37:48,-33.97,fee,,,online
TXN-0000001846,ACC-00000219,2024-05-12,10:23:14,-8.68,purchase,travel,Davis-Ross,atm
TXN-0000001848,ACC-00000219,2022-08-12,12:21:07,-5.72,purchase,restaurant,Cummings Group,phone
TXN-0000001849,ACC-00000219,2025-12-05,08:03:02,-284.2,purchase,travel,Petersen-Norris,phone
TXN-0000001850,ACC-00000219,2021-01-24,03:53:45,-59.97,withdrawal,,,online
TXN-0000001852,ACC-00000219,2025-07-31,13:14:24,-4.79,withdrawal,,,atm
TXN-0000001856,ACC-00000220,2025-04-11,04:52:26,-18.66,purchase,retail,Adkins PLC,branch
TXN-0000001860,ACC-00000220,2025-06-27,22:38:55,27.42,payment,,,branch
TXN-0000001941,ACC-00000232,2025-01-02,14:57:50,-10.12,withdrawal,,,branch
TXN-0000001946,ACC-00000232,2025-09-30,16:34:45,8.55,transfer,,,mobile
TXN-0000001978,ACC-00000237,2025-10-20,16:17:59,-268.0,fee,,,mobile
TXN-0000001979,ACC-00000237,2022-11-14,13:40:52,96.25,transfer,,,online
TXN-0000001980,ACC-00000237,2025-10-21,05:22:40,31.46,transfer,,,mobile
TXN-0000001990,ACC-00000240,2024-09-03,14:51:09,-10.11,fee,,,online
TXN-0000001992,ACC-00000240,2025-10-15,08:50:32,-10.1,purchase,travel,Khan LLC,mobile
TXN-0000001997,ACC-00000240,2024-10-15,12:29:33,-13.04,purchase,retail,"Evans, Knapp and Williams",online
TXN-0000001999,ACC-00000240,2024-07-06,18:42:49,-89.68,purchase,travel,"Holt, Larson and Cobb",online
TXN-0000002002,ACC-00000241,2024-12-22,00:47:39,-26.18,purchase,healthcare,Wilkins-Chang,online
TXN-0000002003,ACC-00000241,2025-12-31,21:41:34,-23.99,purchase,utilities,Carter and Sons,atm
TXN-0000002005,ACC-00000241,2025-09-09,08:20:55,-0.48,purchase,fuel,"Clark, Brown and Duncan",atm
TXN-0000002018,ACC-00000243,2025-02-06,13:57:37,-18.69,purchase,travel,"Lewis, Davidson and Vaughn",branch
TXN-0000002019,ACC-00000243,2024-06-06,03:57:51,-41.68,purchase,grocery,Parker PLC,online
TXN-0000002020,ACC-00000243,2025-08-11,04:05:39,-27.0,interest,,,phone
TXN-0000002025,ACC-00000243,2024-11-23,17:17:59,-5.88,purchase,utilities,Olson Ltd,online
TXN-0000002027,ACC-00000244,2026-01-05,04:41:43,-14.03,fee,,,branch
TXN-0000002029,ACC-00000244,2025-06-16,03:40:31,26.67,transfer,,,mobile
TXN-0000002031,ACC-00000245,2025-06-03,08:17:09,-26.8,purchase,utilities,Reilly-Brown,atm
TXN-0000002041,ACC-00000246,2025-11-07,09:01:51,-8.63,interest,,,mobile
TXN-0000002042,ACC-00000246,2025-12-18,08:53:47,-4.86,purchase,entertainment,"Hodge, Mckinney and Nelson",atm
TXN-0000002043,ACC-00000246,2025-09-20,08:31:09,38.7,payment,,,online
TXN-0000002044,ACC-00000246,2025-10-07,04:27:35,-42.44,purchase,grocery,Watson LLC,atm
TXN-0000002047,ACC-00000246,2025-10-25,18:10:14,11.48,payment,,,mobile
TXN-0000002048,ACC-00000246,2024-12-10,21:08:36,14.84,payment,,,online
TXN-0000002049,ACC-00000246,2025-03-20,15:02:22,-30.3,purchase,utilities,Stein-Moore,mobile
TXN-0000002050,ACC-00000246,2025-11-22,18:14:52,36.64,payment,,,online
TXN-0000002062,ACC-00000248,2025-10-16,12:15:54,-84.38,purchase,restaurant,Mitchell PLC,online
TXN-0000002065,ACC-00000248,2025-08-01,00:52:47,-159.92,purchase,fuel,"Garcia, Daniels and Dunn",mobile
TXN-0000002066,ACC-00000248,2025-02-24,09:56:06,19.68,payment,,,mobile
TXN-0000002068,ACC-00000248,2025-07-02,14:48:38,-39.33,purchase,restaurant,"Mcclain, Fernandez and Williams",atm
TXN-0000002069,ACC-00000248,2025-05-22,10:05:57,-1.25,purchase,utilities,Berger-Williams,phone
TXN-0000002070,ACC-00000248,2025-12-14,15:30:53,-28.34,purchase,travel,Miller Group,atm
TXN-0000002073,ACC-00000248,2025-06-25,06:08:55,-10.07,purchase,grocery,Marquez Ltd,branch
TXN-0000002074,ACC-00000248,2025-04-15,11:30:40,-19.26,purchase,fuel,"Miller, Livingston and Duran",atm
TXN-0000002089,ACC-00000250,2022-08-13,12:51:52,84.13,payment,,,mobile
TXN-0000002091,ACC-00000250,2023-08-28,11:41:26,-0.84,purchase,travel,"Gutierrez, Oliver and Kelley",phone
TXN-0000002092,ACC-00000250,2022-11-23,22:49:57,-130.17,purchase,healthcare,Jones-Clark,branch
TXN-0000002096,ACC-00000250,2024-02-04,18:33:32,-3.26,purchase,restaurant,Bradley-Peterson,phone
TXN-0000002097,ACC-00000251,2025-07-10,01:49:19,-10.46,purchase,healthcare,Thompson Ltd,online
TXN-0000002098,ACC-00000251,2025-03-28,07:04:01,-2.19,purchase,healthcare,"Galvan, Andrews and Tucker",mobile
TXN-0000002100,ACC-00000251,2024-12-08,20:42:06,-8.96,purchase,travel,Blanchard-Jones,branch
TXN-0000002101,ACC-00000251,2025-06-20,09:51:12,-10.82,withdrawal,,,mobile
TXN-0000002104,ACC-00000251,2024-11-07,01:32:29,-31.6,purchase,grocery,Davis and Sons,online
TXN-0000002117,ACC-00000253,2025-06-13,23:03:27,-31.98,purchase,healthcare,Santana-Faulkner,mobile
TXN-0000002118,ACC-00000253,2023-12-31,08:22:12,-4.89,purchase,grocery,"Castro, Irwin and Rodriguez",atm
TXN-0000002124,ACC-00000253,2023-12-28,08:01:34,203.33,payment,,,online
TXN-0000002125,ACC-00000253,2023-06-11,11:37:07,-3.77,purchase,retail,Bright-Santiago,online
TXN-0000002129,ACC-00000254,2023-11-11,15:41:04,-70.22,purchase,grocery,Taylor Group,online
TXN-0000002130,ACC-00000254,2024-04-17,22:08:15,-164.76,withdrawal,,,online
TXN-0000002133,ACC-00000254,2023-06-12,16:13:40,-5.49,purchase,restaurant,Hanson-Gibson,mobile
TXN-0000002137,ACC-00000254,2023-09-02,17:44:33,14.78,deposit,,,mobile
TXN-0000002138,ACC-00000254,2023-02-04,12:53:25,-19.47,purchase,grocery,Bradford-Young,atm
TXN-0000002164,ACC-00000258,2023-09-24,21:00:11,-4.31,purchase,utilities,"Peck, Moore and Crawford",branch
TXN-0000002165,ACC-00000258,2025-11-18,14:17:11,-4.7,withdrawal,,,phone
TXN-0000002167,ACC-00000258,2025-11-07,20:21:11,28.11,deposit,,,mobile
TXN-0000002169,ACC-00000259,2021-05-20,11:40:09,-18.13,withdrawal,,,atm
TXN-0000002172,ACC-00000259,2022-09-09,14:00:30,-6.58,purchase,entertainment,"Hall, Vega and Price",online
TXN-0000002173,ACC-00000259,2021-09-17,20:34:40,-3.53,purchase,restaurant,Moreno Group,phone
TXN-0000002179,ACC-00000259,2024-11-28,00:04:37,15.84,deposit,,,mobile
TXN-0000002202,ACC-00000262,2024-03-26,06:04:38,2.76,payment,,,online
TXN-0000002203,ACC-00000262,2021-01-14,01:45:28,-31.31,purchase,utilities,Martin-Jones,online
TXN-0000002204,ACC-00000262,2023-09-08,18:22:49,-90.73,purchase,grocery,Reyes LLC,online
TXN-0000002205,ACC-00000262,2020-12-23,13:07:39,-43.95,purchase,travel,Sosa-Baker,phone
TXN-0000002206,ACC-00000262,2023-09-03,03:15:26,-8.89,purchase,healthcare,Vasquez and Sons,atm
TXN-0000002207,ACC-00000262,2025-11-18,23:20:49,-1.18,purchase,utilities,White-Vasquez,mobile
TXN-0000002218,ACC-00000264,2025-01-11,05:17:59,-5.38,purchase,restaurant,Powell-Luna,mobile
TXN-0000002221,ACC-00000264,2024-04-14,16:32:12,9.22,transfer,,,atm
TXN-0000002224,ACC-00000264,2025-10-10,02:55:25,-122.09,purchase,grocery,Brown-Shea,online
TXN-0000002242,ACC-00000266,2024-07-20,21:46:45,-15.59,purchase,restaurant,"Smith, Meadows and Montgomery",mobile
TXN-0000002243,ACC-00000266,2024-03-04,21:51:37,-18.21,purchase,utilities,"Banks, Smith and Chen",phone
TXN-0000002244,ACC-00000266,2025-01-03,14:00:57,-114.93,fee,,,online
TXN-0000002246,ACC-00000266,2024-01-09,22:50:00,-32.94,purchase,fuel,Meyers Inc,mobile
TXN-0000002247,ACC-00000266,2025-10-29,14:38:51,-3.22,purchase,travel,Larson-Gilbert,mobile
TXN-0000002248,ACC-00000266,2024-09-02,16:04:16,-13.02,purchase,fuel,Simmons Ltd,mobile
TXN-0000002251,ACC-00000266,2025-08-24,23:41:27,-22.06,purchase,grocery,Morris and Sons,online
TXN-0000002252,ACC-00000266,2025-09-04,09:19:42,-19.52,purchase,travel,Watkins LLC,online
TXN-0000002259,ACC-00000267,2025-09-11,22:54:04,-22.39,purchase,grocery,Schwartz-Harris,mobile
TXN-0000002260,ACC-00000267,2022-09-09,10:29:43,-22.24,purchase,travel,Mills-Jenkins,mobile
TXN-0000002262,ACC-00000267,2023-03-10,18:41:06,-10.27,withdrawal,,,phone
TXN-0000002264,ACC-00000267,2023-01-25,05:38:26,-118.44,purchase,entertainment,Lee PLC,mobile
TXN-0000002268,ACC-00000267,2021-03-09,21:12:23,-21.22,fee,,,atm
TXN-0000002282,ACC-00000269,2023-06-03,12:51:16,-23.25,withdrawal,,,online
TXN-0000002285,ACC-00000269,2020-01-25,14:10:59,-75.42,purchase,utilities,Bennett and Sons,phone
TXN-0000002286,ACC-00000269,2019-09-09,12:37:54,-14.36,withdrawal,,,mobile
TXN-0000002287,ACC-00000269,2025-04-13,13:07:34,-2.35,fee,,,online
TXN-0000002288,ACC-00000269,2024-11-18,00:27:30,-2.38,withdrawal,,,online
TXN-0000002292,ACC-00000269,2020-03-29,19:32:29,-14.36,withdrawal,,,mobile
TXN-0000002293,ACC-00000269,2021-09-17,13:16:30,-5.75,withdrawal,,,online
TXN-0000002296,ACC-00000269,2024-01-15,17:55:16,87.08,transfer,,,atm
TXN-0000002352,ACC-00000276,2024-12-27,06:52:37,-6.06,purchase,retail,Mullen-Jones,branch
TXN-0000002353,ACC-00000276,2025-08-13,15:35:40,-4.84,purchase,utilities,Rodriguez-Hernandez,mobile
TXN-0000002355,ACC-00000276,2023-01-08,13:23:31,-23.17,purchase,utilities,Butler-Fleming,atm
TXN-0000002358,ACC-00000276,2024-03-17,09:50:48,-50.04,purchase,retail,Conley PLC,branch
TXN-0000002363,ACC-00000276,2023-10-01,08:34:44,-288.53,purchase,retail,Torres-Anderson,mobile
TXN-0000002365,ACC-00000276,2022-05-11,22:16:11,-204.8,purchase,grocery,Mccormick and Sons,online
TXN-0000002367,ACC-00000276,2025-01-04,20:49:19,-23.6,purchase,utilities,Carrillo-Williams,mobile
TXN-0000002390,ACC-00000279,2021-06-25,16:19:28,-8.59,purchase,restaurant,Howard-Nguyen,mobile
TXN-0000002391,ACC-00000279,2022-12-17,06:03:55,-4.51,purchase,restaurant,"Lee, Fox and Harrington",mobile
TXN-0000002394,ACC-00000279,2024-10-27,12:02:38,348.33,payment,,,branch
TXN-0000002396,ACC-00000280,2023-03-10,21:55:06,-5.95,fee,,,mobile
TXN-0000002397,ACC-00000280,2026-01-26,07:35:09,-10.83,purchase,retail,"Jacobs, Harding and Kerr",online
TXN-0000002399,ACC-00000280,2024-07-25,23:26:30,-1.49,purchase,entertainment,Watson-Mitchell,mobile
TXN-0000002400,ACC-00000280,2023-01-10,06:37:13,-0.82,purchase,travel,Madden-Sawyer,mobile
TXN-0000002401,ACC-00000280,2025-07-28,18:29:13,-49.27,purchase,fuel,Luna Group,atm
TXN-0000002402,ACC-00000280,2022-08-17,02:32:05,-33.03,purchase,retail,Lara-Roberts,mobile
TXN-0000002408,ACC-00000280,2025-01-16,15:00:54,-5.27,purchase,retail,Davis-Ortiz,atm
