transaction_id,account_id,transaction_date,transaction_time,amount,transaction_type,merchant_category,merchant_name,channel
TXN-0000002574,ACC-00000300,2023-03-30,17:01:37,-4.42,withdrawal,,,mobile
TXN-0000002575,ACC-00000301,2022-07-09,19:59:12,-55.56,purchase,utilities,Garcia Inc,atm
TXN-0000002576,ACC-00000301,2025-02-09,09:27:49,-10.79,purchase,healthcare,Gregory-Stanton,phone
TXN-0000002577,ACC-00000301,2022-12-23,00:21:23,-9.5,withdrawal,,,mobile
TXN-0000002578,ACC-00000301,2023-11-17,17:11:00,16.33,deposit,,,online
TXN-0000002579,ACC-00000301,2023-10-15,09:14:48,-26.04,purchase,utilities,Hernandez-Howell,online
TXN-0000002580,ACC-00000301,2022-08-23,03:55:51,-1.3,withdrawal,,,mobile
TXN-0000002581,ACC-00000301,2024-11-29,02:35:46,-11.11,purchase,healthcare,Guerrero PLC,branch
TXN-0000002582,ACC-00000302,2025-07-25,09:17:08,48.7,transfer,,,online
TXN-0000002583,ACC-00000302,2023-10-18,10:42:27,-9.05,withdrawal,,,mobile
TXN-0000002584,ACC-00000302,2024-06-04,05:43:44,-20.57,purchase,restaurant,Harris-Bates,mobile
TXN-0000002585,ACC-00000302,2023-12-26,17:48:02,52.19,deposit,,,atm
TXN-0000002586,ACC-00000302,2025-07-09,17:25:03,20.54,deposit,,,atm
TXN-0000002587,ACC-00000303,2025-09-15,08:56:27,-9.19,withdrawal,,,atm
TXN-0000002588,ACC-00000303,2025-11-27,04:47:51,-22.65,purchase,healthcare,Pacheco-Fernandez,online
TXN-0000002589,ACC-00000303,2025-10-22,10:49:07,32.31,transfer,,,atm
TXN-0000002590,ACC-00000303,2025-06-07,09:15:08,1186.46,deposit,,,mobile
TXN-0000002591,ACC-00000303,2025-06-01,16:21:59,-137.84,purchase,grocery,Beard-Wilson,mobile
TXN-0000002592,ACC-00000303,2025-12-14,09:52:02,42.3,transfer,,,atm
TXN-0000002593,ACC-00000303,2025-09-18,02:34:15,-12.42,purchase,utilities,Ramos-Johnson,mobile
TXN-0000002594,ACC-00000303,2025-10-14,00:31:52,21.95,transfer,,,mobile
TXN-0000002595,ACC-00000303,2025-03-26,17:59:55,-1.79,withdrawal,,,mobile
TXN-0000002596,ACC-00000303,2025-06-01,15:17:37,-32.83,purchase,grocery,Dyer-Martin,branch
TXN-0000002597,ACC-00000303,2025-04-07,18:11:15,-14.24,purchase,travel,Edwards Group,online
TXN-0000002598,ACC-00000303,2025-04-12,08:12:50,-12.03,purchase,utilities,Carroll Group,mobile
TXN-0000002599,ACC-00000303,2025-12-22,08:57:51,-1.88,withdrawal,,,online
TXN-0000002600,ACC-00000303,2025-08-15,03:07:06,-10.99,purchase,travel,"Ryan, Harrison and Hart",atm
TXN-0000002601,ACC-00000303,2025-09-15,05:06:28,-10.84,purchase,fuel,"Brown, Baker and Garza",mobile
TXN-0000002602,ACC-00000304,2025-11-25,16:49:50,-35.16,purchase,entertainment,"Rhodes, Miranda and Mitchell",mobile
TXN-0000002603,ACC-00000304,2024-10-10,04:08:00,-9.01,purchase,utilities,Garza and Sons,online
TXN-0000002604,ACC-00000304,2024-05-31,00:00:36,-5.04,purchase,utilities,Pacheco-Silva,atm
TXN-0000002605,ACC-00000304,2020-08-07,06:17:23,-32.33,withdrawal,,,online
TXN-0000002606,ACC-00000304,2024-12-10,09:10:12,-25.35,purchase,grocery,James-Patterson,branch
TXN-0000002607,ACC-00000304,2024-05-18,13:34:45,92.55,deposit,,,atm
TXN-0000002608,ACC-00000304,2024-01-10,13:31:34,-134.2,purchase,grocery,Brown-Sanchez,online
TXN-0000002609,ACC-00000304,2020-10-16,04:27:56,209.35,deposit,,,mobile
TXN-0000002610,ACC-00000304,2023-07-11,06:37:17,67.99,deposit,,,online
TXN-0000002611,ACC-00000304,2025-01-06,10:54:31,10.65,transfer,,,online
TXN-0000002612,ACC-00000304,2024-09-21,05:43:04,6.35,deposit,,,atm
TXN-0000002613,ACC-00000304,2025-07-29,02:46:37,-0.4,withdrawal,,,online
TXN-0000002614,ACC-00000304,2025-11-07,22:49:10,-15.49,purchase,fuel,Melton Inc,online
TXN-0000002615,ACC-00000304,2022-10-24,00:37:10,-19.93,purchase,restaurant,Smith LLC,mobile
TXN-0000002616,ACC-00000305,2025-01-13,10:11:43,-10.33,purchase,healthcare,Barrett-Henderson,phone
TXN-0000002617,ACC-00000305,2025-01-14,07:15:31,-11.81,fee,,,online
TXN-0000002618,ACC-00000305,2025-01-26,16:33:20,-70.62,purchase,healthcare,Smith-Harrison,mobile
TXN-0000002619,ACC-00000305,2025-09-03,12:36:25,-278.03,purchase,utilities,Gray-Myers,online
TXN-0000002620,ACC-00000305,2025-05-01,23:37:55,17.02,payment,,,atm
TXN-0000002621,ACC-00000305,2025-09-16,12:23:46,-46.76,purchase,grocery,Garcia-Leonard,mobile
TXN-0000002622,ACC-00000305,2025-04-29,07:09:30,-6.82,purchase,grocery,Shaw-Hubbard,branch
TXN-0000002623,ACC-00000305,2025-01-03,14:50:34,-11.34,purchase,entertainment,Mendez LLC,online
TXN-0000002624,ACC-00000305,2024-12-19,05:26:49,-934.46,purchase,travel,Crawford Inc,branch
TXN-0000002625,ACC-00000306,2026-01-03,22:26:41,-7.62,purchase,utilities,Mitchell Inc,online
TXN-0000002626,ACC-00000307,2025-04-14,22:25:11,-8.26,fee,,,mobile
TXN-0000002627,ACC-00000307,2025-11-11,14:59:05,-1.43,purchase,healthcare,Ballard-Weber,online
TXN-0000002628,ACC-00000307,2025-07-10,16:48:21,200.45,deposit,,,atm
TXN-0000002629,ACC-00000307,2024-07-23,13:52:06,-7.26,purchase,entertainment,"Davis, Rogers and Jones",online
TXN-0000002630,ACC-00000307,2025-06-21,00:50:53,-1.7,purchase,grocery,"Alvarez, Clark and Flynn",branch
TXN-0000002631,ACC-00000307,2024-11-29,07:20:07,-17.61,purchase,restaurant,Wagner-Evans,online
TXN-0000002632,ACC-00000307,2025-10-19,13:43:16,-14.16,purchase,grocery,"Edwards, Perry and King",mobile
TXN-0000002633,ACC-00000307,2025-09-13,09:18:46,-15.51,purchase,utilities,Powers-Kelley,online
TXN-0000002634,ACC-00000307,2025-10-25,23:17:48,-92.51,purchase,utilities,"Warner, Huffman and Ray",online
TXN-0000002635,ACC-00000307,2025-09-26,17:53:45,-17.39,purchase,healthcare,"Hayden, Harmon and Mcdonald",online
TXN-0000002636,ACC-00000307,2025-05-28,21:36:41,-417.55,purchase,entertainment,"Lamb, Farrell and Meadows",online
TXN-0000002637,ACC-00000308,2025-08-17,02:46:20,-22.86,withdrawal,,,atm
TXN-0000002638,ACC-00000308,2022-05-19,12:38:44,-7.2,purchase,entertainment,"Brown, Gonzalez and Ford",mobile
TXN-0000002639,ACC-00000308,2020-06-03,15:31:37,-73.03,purchase,healthcare,Francis LLC,branch
TXN-0000002640,ACC-00000309,2023-10-27,08:31:02,-1.74,purchase,entertainment,Flores-Greer,atm
TXN-0000002641,ACC-00000309,2022-05-28,08:28:32,8.37,payment,,,phone
TXN-0000002642,ACC-00000309,2022-06-26,12:46:21,-6.95,purchase,travel,Singleton LLC,online
TXN-0000002643,ACC-00000309,2025-02-20,12:54:22,-27.88,purchase,fuel,"Martin, Mcdaniel and Young",online
TXN-0000002644,ACC-00000309,2023-09-06,12:19:51,667.28,payment,,,branch
TXN-0000002645,ACC-00000309,2021-07-12,15:43:02,-83.52,purchase,travel,Lee and Sons,branch
TXN-0000002646,ACC-00000309,2024-03-15,12:39:59,-25.78,interest,,,online
TXN-0000002647,ACC-00000309,2025-04-20,08:12:50,-6.87,purchase,healthcare,Washington-Esparza,online
TXN-0000002648,ACC-00000309,2024-05-02,07:48:12,-18.79,purchase,grocery,"Bullock, Harris and Nelson",mobile
TXN-0000002649,ACC-00000309,2021-01-15,20:59:42,-51.85,purchase,healthcare,Clarke-Ramirez,phone
TXN-0000002650,ACC-00000310,2023-01-24,04:31:43,-9.45,purchase,entertainment,Newman Inc,online
TXN-0000002651,ACC-00000310,2024-08-13,01:55:21,-14.1,purchase,retail,Casey-Brown,atm
TXN-0000002652,ACC-00000310,2023-03-20,05:02:27,-96.85,purchase,travel,Guzman-Camacho,mobile
TXN-0000002653,ACC-00000310,2023-06-08,21:07:05,-154.33,purchase,fuel,Powers-Blackwell,mobile
TXN-0000002654,ACC-00000310,2023-11-08,22:40:35,-2.59,withdrawal,,,atm
TXN-0000002655,ACC-00000310,2024-11-29,15:23:59,160.44,deposit,,,online
TXN-0000002656,ACC-00000311,2025-04-05,20:02:01,-13.12,fee,,,mobile
TXN-0000002657,ACC-00000311,2025-11-07,14:07:24,-293.4,purchase,restaurant,Duncan PLC,online
TXN-0000002658,ACC-00000311,2025-09-25,09:52:41,-1.09,purchase,retail,"Beck, Carpenter and Hampton",online
TXN-0000002659,ACC-00000311,2025-10-04,17:21:20,-16.94,withdrawal,,,online
TXN-0000002660,ACC-00000311,2025-12-30,04:58:15,-24.47,purchase,entertainment,Wilkerson-Young,online
TXN-0000002661,ACC-00000311,2025-03-21,06:37:59,-6.55,purchase,restaurant,Murphy-Silva,branch
TXN-0000002662,ACC-00000311,2025-05-03,07:14:37,-10.35,withdrawal,,,phone
TXN-0000002663,ACC-00000311,2025-04-27,22:36:49,-5.26,withdrawal,,,branch
TXN-0000002664,ACC-00000311,2025-12-19,11:35:11,-217.1,purchase,retail,"Young, Henderson and Thomas",mobile
TXN-0000002665,ACC-00000311,2025-06-22,16:46:34,-21.82,withdrawal,,,online
TXN-0000002666,ACC-00000311,2025-04-09,21:51:48,-8.22,withdrawal,,,mobile
TXN-0000002667,ACC-00000311,2025-12-24,05:17:50,226.93,deposit,,,mobile
TXN-0000002668,ACC-00000312,2023-12-16,22:17:13,-98.73,purchase,grocery,King-Lawrence,online
TXN-0000002669,ACC-00000312,2023-10-20,11:14:02,165.91,deposit,,,mobile
TXN-0000002670,ACC-00000312,2022-07-10,13:35:29,-4.59,purchase,entertainment,Lyons-Rodriguez,online
TXN-0000002671,ACC-00000312,2025-11-17,02:38:38,-18.78,purchase,fuel,Wells-Sanchez,mobile
TXN-0000002672,ACC-00000313,2025-11-05,05:13:03,-38.7,fee,,,mobile
TXN-0000002673,ACC-00000313,2025-11-12,19:05:40,52.62,transfer,,,online
TXN-0000002674,ACC-00000313,2025-12-25,08:44:59,-44.99,fee,,,online
TXN-0000002675,ACC-00000313,2025-11-02,16:49:57,58.81,transfer,,,mobile
TXN-0000002676,ACC-00000313,2025-11-03,02:31:08,-37.03,withdrawal,,,mobile
TXN-0000002677,ACC-00000313,2025-12-12,14:34:04,-177.61,purchase,grocery,Underwood-Smith,mobile
TXN-0000002678,ACC-00000313,2025-12-05,19:03:42,-11.85,purchase,restaurant,Skinner Ltd,atm
TXN-0000002679,ACC-00000313,2025-11-02,04:12:10,-19.14,purchase,utilities,Vazquez Ltd,mobile
TXN-0000002680,ACC-00000313,2025-11-12,22:10:38,-29.66,withdrawal,,,branch
TXN-0000002681,ACC-00000314,2024-02-05,03:02:16,-1.48,fee,,,online
TXN-0000002682,ACC-00000314,2024-03-26,19:29:41,-11.04,purchase,restaurant,Parker-Mullen,branch
TXN-0000002683,ACC-00000314,2021-07-03,11:59:22,-26.72,purchase,grocery,"Martinez, Camacho and Mathews",online
TXN-0000002684,ACC-00000314,2024-04-23,07:47:07,-30.46,purchase,fuel,Browning Group,atm
TXN-0000002685,ACC-00000314,2022-03-18,09:38:01,-91.15,purchase,grocery,Davis-Carson,mobile
TXN-0000002686,ACC-00000314,2020-04-07,13:44:32,-3.73,purchase,utilities,Clark-Zamora,branch
TXN-0000002687,ACC-00000315,2024-11-08,14:10:20,-34.96,purchase,healthcare,"Stewart, Burnett and Newman",mobile
TXN-0000002688,ACC-00000315,2021-09-15,16:36:06,-32.1,purchase,healthcare,Hill Inc,online
TXN-0000002689,ACC-00000315,2025-03-07,20:31:46,-12.15,purchase,travel,Ruiz-Gutierrez,mobile
TXN-0000002690,ACC-00000315,2025-06-03,08:31:56,-32.01,purchase,healthcare,"Henderson, Sellers and Garcia",online
TXN-0000002691,ACC-00000315,2024-08-09,03:35:24,-17.76,purchase,entertainment,"Green, Jones and Fisher",phone
TXN-0000002692,ACC-00000316,2024-05-25,22:09:21,-61.25,purchase,utilities,"Rojas, Chavez and Johnson",phone
TXN-0000002693,ACC-00000316,2024-07-17,14:10:25,-123.18,purchase,travel,"May, Mccoy and Gibbs",mobile
TXN-0000002694,ACC-00000316,2023-12-11,10:12:17,-103.84,purchase,restaurant,Morales Ltd,atm
TXN-0000002695,ACC-00000316,2022-04-03,22:19:38,-9.86,purchase,travel,Johnston-Rodriguez,mobile
TXN-0000002696,ACC-00000316,2023-03-02,08:15:02,-261.1,withdrawal,,,online
TXN-0000002697,ACC-00000316,2025-01-25,08:25:04,-7.02,purchase,entertainment,"Booker, Rivas and Hines",online
TXN-0000002698,ACC-00000316,2023-10-19,19:14:54,-23.47,purchase,utilities,"Jenkins, Ayers and Hayes",branch
TXN-0000002699,ACC-00000316,2022-01-24,14:27:19,-12.33,purchase,entertainment,Green Ltd,mobile
TXN-0000002700,ACC-00000316,2021-11-22,01:20:23,-26.67,withdrawal,,,online
TXN-0000002701,ACC-00000316,2021-10-19,09:25:43,166.5,deposit,,,mobile
TXN-0000002702,ACC-00000316,2023-01-20,02:39:27,-251.67,fee,,,mobile
TXN-0000002703,ACC-00000316,2025-12-25,19:31:32,78.68,deposit,,,atm
TXN-0000002704,ACC-00000316,2022-12-29,17:56:05,35.88,deposit,,,online
TXN-0000002705,ACC-00000316,2024-01-02,08:09:46,-66.74,purchase,grocery,Richardson-Long,mobile
TXN-0000002706,ACC-00000317,2022-10-09,22:10:31,-3.27,purchase,grocery,"Walker, Vaughan and Leblanc",mobile
TXN-0000002707,ACC-00000317,2020-09-16,22:23:52,-33.26,purchase,restaurant,"Sims, Meadows and Mccann",mobile
TXN-0000002708,ACC-00000317,2024-01-03,15:44:26,18.7,transfer,,,atm
TXN-0000002709,ACC-00000317,2025-09-30,20:12:54,-20.4,purchase,entertainment,"Christian, Williams and Williamson",online
TXN-0000002710,ACC-00000317,2023-10-01,10:15:00,-2.46,purchase,fuel,Hernandez-Rubio,phone
TXN-0000002711,ACC-00000317,2024-07-16,21:34:14,41.03,transfer,,,online
TXN-0000002712,ACC-00000317,2023-05-05,18:18:49,84.53,transfer,,,atm
TXN-0000002713,ACC-00000317,2025-07-18,22:48:03,-146.18,purchase,retail,Higgins Group,online
TXN-0000002714,ACC-00000317,2021-11-02,23:16:59,-60.51,fee,,,online
TXN-0000002715,ACC-00000318,2024-12-09,11:24:46,-1.63,purchase,restaurant,"Snyder, Walker and Harris",mobile
TXN-0000002716,ACC-00000318,2024-07-28,17:54:51,15.31,deposit,,,online
TXN-0000002717,ACC-00000318,2024-10-24,02:55:33,-24.61,purchase,entertainment,Roberts-Snyder,branch
TXN-0000002718,ACC-00000318,2024-06-20,05:35:41,-14.38,withdrawal,,,phone
TXN-0000002719,ACC-00000318,2024-11-03,10:14:43,-9.82,purchase,healthcare,Greene LLC,mobile
TXN-0000002720,ACC-00000318,2023-11-14,03:50:02,-13.33,purchase,grocery,"Lopez, White and Sparks",mobile
TXN-0000002721,ACC-00000318,2023-09-08,18:50:29,223.4,transfer,,,mobile
TXN-0000002722,ACC-00000318,2023-08-28,23:26:04,-12.65,purchase,entertainment,Young-Hayes,online
TXN-0000002723,ACC-00000319,2023-01-27,01:06:53,-1283.93,purchase,entertainment,Aguilar-Holland,mobile
TXN-0000002724,ACC-00000319,2024-08-19,04:39:18,-1.49,purchase,entertainment,Harrison LLC,mobile
TXN-0000002725,ACC-00000319,2023-04-22,16:46:24,-23.25,purchase,grocery,Mcdaniel-Reeves,mobile
TXN-0000002726,ACC-00000319,2025-08-28,04:23:17,-13.61,purchase,healthcare,Fitzgerald-Scott,mobile
TXN-0000002727,ACC-00000319,2024-09-17,07:25:36,-41.68,fee,,,mobile
TXN-0000002728,ACC-00000319,2023-06-25,02:07:50,-13.59,purchase,fuel,Williams and Sons,branch
TXN-0000002729,ACC-00000319,2025-07-31,23:52:28,-19.55,purchase,healthcare,Barajas-Crosby,online
TXN-0000002730,ACC-00000319,2024-09-21,03:19:41,6.43,deposit,,,atm
TXN-0000002731,ACC-00000319,2024-06-24,08:34:56,-35.49,withdrawal,,,atm
TXN-0000002732,ACC-00000320,2025-02-10,06:10:29,-24.23,purchase,retail,"Pacheco, Smith and Wagner",atm
TXN-0000002733,ACC-00000320,2020-04-10,20:39:48,329.11,transfer,,,mobile
TXN-0000002734,ACC-00000320,2022-04-26,22:46:34,-24.37,purchase,entertainment,Lambert-Anderson,online
TXN-0000002735,ACC-00000320,2025-10-13,04:00:33,91.44,transfer,,,online
TXN-0000002736,ACC-00000320,2021-03-17,06:48:09,-26.4,purchase,restaurant,"White, Jackson and Vasquez",online
TXN-0000002737,ACC-00000320,2020-06-07,18:07:18,-3.19,purchase,fuel,Anderson-Stewart,mobile
TXN-0000002738,ACC-00000320,2020-10-26,15:45:09,-15.07,purchase,travel,Thomas-Wilson,online
TXN-0000002739,ACC-00000320,2023-04-08,06:18:56,7.44,deposit,,,online
TXN-0000002740,ACC-00000320,2024-07-23,22:43:55,190.52,deposit,,,mobile
TXN-0000002741,ACC-00000321,2024-12-18,07:24:51,-150.86,withdrawal,,,atm
TXN-0000002742,ACC-00000321,2024-08-15,06:41:26,-23.49,purchase,restaurant,"Ward, Jordan and Orr",mobile
TXN-0000002743,ACC-00000321,2024-03-04,11:55:14,220.15,deposit,,,mobile
TXN-0000002744,ACC-00000321,2023-03-08,16:40:59,-26.54,purchase,healthcare,Black-Graham,online
TXN-0000002745,ACC-00000321,2023-07-17,16:56:10,-167.99,purchase,healthcare,Doyle-Henry,mobile
TXN-0000002746,ACC-00000321,2025-01-02,20:16:30,-6.86,purchase,entertainment,"Farrell, Sandoval and Yates",mobile
TXN-0000002747,ACC-00000321,2024-03-31,15:08:43,-24.55,withdrawal,,,mobile
TXN-0000002748,ACC-00000321,2024-03-08,08:39:55,-36.79,purchase,travel,Brown and Sons,mobile
TXN-0000002749,ACC-00000321,2023-03-13,01:34:46,8.35,deposit,,,online
TXN-0000002750,ACC-00000322,2025-01-28,19:02:18,-361.23,purchase,restaurant,Martin-Mcdonald,online
TXN-0000002751,ACC-00000322,2020-11-18,00:21:26,-15.34,purchase,fuel,Williams-Kelly,mobile
TXN-0000002752,ACC-00000322,2021-10-29,21:28:44,-675.92,purchase,utilities,"Washington, Vasquez and Singleton",online
TXN-0000002753,ACC-00000322,2023-11-22,18:03:53,-43.17,purchase,fuel,Bailey and Sons,online
TXN-0000002754,ACC-00000322,2023-03-06,17:53:41,-8.51,purchase,entertainment,Conley Ltd,mobile
TXN-0000002755,ACC-00000322,2024-02-09,03:14:29,-57.56,purchase,utilities,Elliott-Alvarado,atm
TXN-0000002756,ACC-00000322,2021-04-15,01:30:53,-149.57,purchase,restaurant,"Bolton, Smith and Wang",online
TXN-0000002757,ACC-00000322,2025-12-19,14:38:58,-120.92,purchase,healthcare,Knapp-Sanchez,mobile
TXN-0000002758,ACC-00000322,2024-11-17,15:39:37,104.39,payment,,,mobile
TXN-0000002759,ACC-00000323,2024-10-29,20:22:14,-36.26,purchase,travel,Clay Inc,branch
TXN-0000002760,ACC-00000323,2021-07-04,09:10:19,-6.52,purchase,utilities,"Zavala, Martinez and Brooks",mobile
TXN-0000002761,ACC-00000323,2022-10-04,14:08:11,-22.18,withdrawal,,,branch
TXN-0000002762,ACC-00000323,2025-09-12,02:38:36,676.6,deposit,,,branch
TXN-0000002763,ACC-00000323,2023-07-13,16:18:49,-4.21,fee,,,online
TXN-0000002764,ACC-00000324,2023-04-24,22:31:55,-3.35,purchase,grocery,Stevens Ltd,mobile
TXN-0000002765,ACC-00000324,2024-02-23,00:38:48,-110.44,purchase,travel,Gibson-Moses,mobile
TXN-0000002766,ACC-00000324,2023-03-24,20:03:11,-14.75,fee,,,phone
TXN-0000002767,ACC-00000324,2023-05-11,06:17:40,-10.21,purchase,fuel,Rivera Inc,phone
TXN-0000002768,ACC-00000324,2025-08-14,23:05:49,68.74,deposit,,,mobile
TXN-0000002769,ACC-00000324,2023-05-06,21:52:14,-29.84,fee,,,mobile
TXN-0000002770,ACC-00000324,2025-03-31,08:58:45,-2.27,purchase,restaurant,Meza-Cooke,mobile
TXN-0000002771,ACC-00000324,2024-02-02,20:38:31,-228.92,purchase,fuel,"Anderson, Boyer and Solis",mobile
TXN-0000002772,ACC-00000324,2023-02-25,15:23:51,-1.37,purchase,grocery,Yates-Manning,mobile
TXN-0000002773,ACC-00000324,2025-06-01,00:53:20,-135.13,fee,,,mobile
TXN-0000002774,ACC-00000324,2023-11-04,05:22:25,-32.83,purchase,healthcare,Davis-Scott,mobile
TXN-0000002775,ACC-00000324,2023-12-18,06:19:55,4.56,deposit,,,online
TXN-0000002776,ACC-00000325,2023-04-29,03:24:59,112.65,payment,,,online
TXN-0000002777,ACC-00000325,2021-02-18,21:54:18,-41.81,purchase,travel,Smith and Sons,online
TXN-0000002778,ACC-00000326,2020-02-23,07:00:26,268.8,payment,,,online
TXN-0000002779,ACC-00000326,2023-03-10,09:24:49,63.91,payment,,,mobile
TXN-0000002780,ACC-00000326,2024-01-10,20:33:15,-54.43,purchase,travel,Mitchell-Goodwin,mobile
TXN-0000002781,ACC-00000326,2025-05-13,11:00:53,-3.14,purchase,utilities,Martinez Group,mobile
TXN-0000002782,ACC-00000326,2024-03-14,07:50:32,-53.7,fee,,,atm
TXN-0000002783,ACC-00000326,2023-06-30,03:32:53,-86.76,purchase,retail,"Drake, Collins and Cohen",mobile
TXN-0000002784,ACC-00000326,2023-12-07,01:33:44,-56.71,purchase,restaurant,Wade-Collier,online
TXN-0000002785,ACC-00000326,2019-12-04,23:20:38,-26.53,purchase,retail,Burns Group,atm
TXN-0000002786,ACC-00000326,2020-11-16,16:14:41,-51.82,purchase,travel,Hart-Henderson,mobile
TXN-0000002787,ACC-00000326,2025-07-16,18:16:05,-8.36,purchase,restaurant,Shepherd-Austin,mobile
TXN-0000002788,ACC-00000327,2024-08-12,19:00:18,5224.06,deposit,,,mobile
TXN-0000002789,ACC-00000327,2025-12-26,23:21:28,-8.3,purchase,healthcare,Davis-Palmer,online
TXN-0000002790,ACC-00000327,2025-11-04,07:13:53,-28.54,purchase,entertainment,"Walker, Parks and Moore",online
TXN-0000002791,ACC-00000327,2025-08-15,12:43:59,-10.5,purchase,entertainment,"Soto, Warren and Roberts",atm
TXN-0000002792,ACC-00000327,2025-07-07,02:34:39,-781.63,withdrawal,,,online
TXN-0000002793,ACC-00000327,2025-07-02,17:09:39,-245.04,purchase,fuel,Evans-Joyce,online
TXN-0000002794,ACC-00000328,2025-12-15,05:39:30,-6.08,purchase,healthcare,Skinner-Mills,online
TXN-0000002795,ACC-00000328,2025-12-09,00:45:00,1.57,deposit,,,mobile
TXN-0000002796,ACC-00000328,2025-12-28,23:41:25,-23.58,purchase,fuel,Arnold Inc,mobile
TXN-0000002797,ACC-00000328,2025-12-01,05:05:20,5681.0,transfer,,,atm
TXN-0000002798,ACC-00000328,2025-12-02,14:27:28,-20.96,purchase,travel,"Coleman, Davis and Guerrero",branch
TXN-0000002799,ACC-00000328,2025-12-27,19:39:33,-8.03,purchase,fuel,Kelly-Richards,online
TXN-0000002800,ACC-00000328,2025-11-24,12:54:12,-61.33,purchase,entertainment,"Smith, Yang and Ford",mobile
TXN-0000002801,ACC-00000328,2025-12-21,19:23:01,-40.46,fee,,,mobile
TXN-0000002802,ACC-00000328,2025-12-22,00:11:08,18.52,transfer,,,online
TXN-0000002803,ACC-00000329,2025-03-18,01:39:29,-54.05,purchase,entertainment,Miller Ltd,mobile
TXN-0000002804,ACC-00000329,2025-03-29,04:17:47,266.09,transfer,,,mobile
TXN-0000002805,ACC-00000329,2024-10-03,03:26:47,-14.95,fee,,,phone
TXN-0000002806,ACC-00000329,2025-05-30,11:01:53,-5.26,purchase,travel,"Gibson, Santiago and Hanson",atm
TXN-0000002807,ACC-00000329,2024-02-06,16:13:13,-1030.66,purchase,travel,Levy-Savage,online
TXN-0000002808,ACC-00000329,2024-02-15,03:11:21,42.39,transfer,,,mobile
TXN-0000002809,ACC-00000329,2025-05-09,09:00:54,-5.14,purchase,restaurant,Miller PLC,online
TXN-0000002810,ACC-00000329,2023-10-30,01:17:50,-10.66,purchase,grocery,"Rodriguez, Ferguson and Smith",mobile
TXN-0000002811,ACC-00000329,2024-04-01,16:30:14,-41.23,withdrawal,,,branch
TXN-0000002812,ACC-00000329,2024-11-22,22:29:31,-45.13,purchase,grocery,Rios Group,online
TXN-0000002813,ACC-00000330,2022-04-26,14:32:48,-21.21,withdrawal,,,atm
TXN-0000002814,ACC-00000330,2024-06-06,15:31:43,-6.77,withdrawal,,,online
TXN-0000002815,ACC-00000330,2020-03-05,08:31:36,-6.24,fee,,,online
TXN-0000002816,ACC-00000330,2023-05-13,06:37:19,-16.49,purchase,retail,"Swanson, Turner and Li",branch
TXN-0000002817,ACC-00000330,2026-01-02,18:12:07,-118.68,purchase,retail,Vazquez-Mccarty,online
TXN-0000002818,ACC-00000330,2023-05-31,17:01:44,-29.52,withdrawal,,,online
TXN-0000002819,ACC-00000330,2020-03-09,10:53:46,41.31,deposit,,,online
TXN-0000002820,ACC-00000330,2022-04-27,13:43:48,20.72,deposit,,,mobile
TXN-0000002821,ACC-00000330,2020-05-27,09:52:38,-25.42,purchase,restaurant,Martinez Inc,mobile
TXN-0000002822,ACC-00000330,2023-08-14,14:24:25,-22.27,withdrawal,,,online
TXN-0000002823,ACC-00000331,2021-06-04,11:57:00,-9.7,purchase,utilities,Horton and Sons,branch
TXN-0000002824,ACC-00000331,2023-10-15,10:14:52,4.69,deposit,,,online
TXN-0000002825,ACC-00000331,2023-09-08,13:57:02,-40.91,purchase,travel,Wong-Santos,branch
TXN-0000002826,ACC-00000331,2023-07-22,18:49:45,4.65,transfer,,,atm
TXN-0000002827,ACC-00000331,2025-06-05,01:30:23,-20.95,purchase,travel,"Lee, Turner and Ford",atm
TXN-0000002828,ACC-00000331,2023-07-30,20:45:44,4.36,deposit,,,online
TXN-0000002829,ACC-00000331,2023-02-05,06:14:41,-1.82,fee,,,online
TXN-0000002830,ACC-00000331,2020-09-01,14:23:34,98.29,deposit,,,branch
TXN-0000002831,ACC-00000331,2025-02-13,13:47:04,245.91,deposit,,,online
TXN-0000002832,ACC-00000331,2020-04-06,11:24:21,-134.06,withdrawal,,,atm
TXN-0000002833,ACC-00000331,2023-11-05,18:54:10,-15.39,purchase,restaurant,"Park, Maynard and Ruiz",phone
TXN-0000002834,ACC-00000331,2019-11-30,21:04:02,-3.33,fee,,,mobile
TXN-0000002835,ACC-00000331,2025-02-03,14:13:30,27.35,deposit,,,branch
TXN-0000002836,ACC-00000332,2025-07-12,07:02:46,60.63,payment,,,online
TXN-0000002837,ACC-00000332,2025-05-05,16:15:53,-42.95,purchase,utilities,Hudson-Bass,branch
TXN-0000002838,ACC-00000332,2025-03-11,00:26:03,-6.73,purchase,restaurant,Smith-Mccoy,online
TXN-0000002839,ACC-00000333,2024-05-24,03:32:36,1.72,deposit,,,mobile
TXN-0000002840,ACC-00000333,2025-05-09,22:17:57,29.32,transfer,,,mobile
TXN-0000002841,ACC-00000333,2024-11-03,18:29:03,-51.95,fee,,,online
TXN-0000002842,ACC-00000333,2026-01-05,04:20:16,-17.81,withdrawal,,,atm
TXN-0000002843,ACC-00000333,2025-11-29,18:59:56,-34.38,purchase,travel,"Larson, Spencer and Roberts",branch
TXN-0000002844,ACC-00000333,2024-06-07,02:37:49,-16.83,fee,,,phone
