account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date
ACC-00000173,CUST-1000173,savings,2025-02-17,0,active,BR-175,678,56,1,1,54.9,7,44679,employed,21,19.4,75,90013,A,11,0.0586,0,
ACC-00000174,CUST-1000174,checking,2019-12-22,0,active,BR-185,648,75,2,0,6.7,6,121356,self_employed,25,3.9,46,80008,B,74,0.0434,0,
ACC-00000175,CUST-1000175,savings,2024-10-19,0,active,BR-187,648,25,1,0,15.2,8,68367,employed,4,8.4,25,90003,A,15,0.0399,0,
ACC-00000176,CUST-1000176,checking,2023-07-27,0,active,BR-154,661,99,2,0,43.1,5,41826,employed,5,12.7,80,90066,A,30,0.0391,0,
ACC-00000177,CUST-1000177,savings,2025-05-21,0,active,BR-171,678,70,1,0,3.5,2,27861,employed,31,29.0,44,90029,A,8,0.0366,0,
ACC-00000178,CUST-1000178,checking,2021-04-08,0,active,BR-105,772,38,1,0,32.3,6,100645,employed,14,3.6,80,70043,C,58,0.0284,0,
ACC-00000179,CUST-1000179,loan,2025-07-15,48288,active,BR-181,847,20,4,0,33.1,6,65837,employed,34,5.9,34,80031,B,6,0.0023,0,
ACC-00000180,CUST-1000180,checking,2024-06-14,0,active,BR-111,634,91,2,0,28.1,2,84111,employed,17,9.6,66,70065,C,19,0.0779,0,
ACC-00000181,CUST-1000181,checking,2021-11-22,0,dormant,BR-126,709,60,1,0,19.9,7,37777,employed,34,6.0,53,80057,B,51,0.0326,0,
ACC-00000182,CUST-1000182,checking,2019-12-13,0,active,BR-164,671,68,2,0,36.5,2,25050,employed,30,30.7,47,90016,A,74,0.0423,0,
ACC-00000183,CUST-1000183,loan,2021-06-30,26805,active,BR-198,675,23,3,1,30.4,5,28720,employed,33,22.1,38,70031,C,55,0.108,0,
ACC-00000184,CUST-1000184,credit_card,2022-09-12,27143,suspended,BR-134,622,71,1,2,9.2,11,32317,employed,9,17.5,55,70076,C,41,0.1365,0,
ACC-00000185,CUST-1000185,checking,2020-05-06,0,active,BR-183,649,138,0,0,28.5,5,28860,employed,12,14.1,46,80050,B,69,0.0505,0,
ACC-00000186,CUST-1000186,savings,2022-11-10,0,suspended,BR-112,813,80,0,0,15.0,9,29199,employed,48,43.7,32,70096,C,39,0.0202,0,
ACC-00000187,CUST-1000187,credit_card,2019-01-11,12874,active,BR-148,789,14,2,0,15.8,7,52207,employed,18,19.8,24,80055,B,85,0.0181,0,
ACC-00000188,CUST-1000188,savings,2025-02-21,0,active,,564,82,3,0,29.1,4,45804,retired,12,16.7,38,80008,B,11,0.0736,0,
ACC-00000189,CUST-1000189,savings,2025-02-13,0,active,BR-142,725,55,1,0,18.7,3,42066,employed,24,22.1,48,80031,B,11,0.0334,0,
ACC-00000190,CUST-1000190,checking,2021-03-29,0,active,BR-196,758,104,0,0,30.7,7,79029,self_employed,7,14.8,59,90090,A,59,0.0195,0,
ACC-00000191,CUST-1000191,checking,2023-04-05,0,active,BR-184,720,95,1,0,19.3,2,29933,employed,11,36.4,43,80054,B,34,0.0388,0,
ACC-00000192,CUST-1000192,credit_card,2025-06-25,28529,active,BR-163,603,15,0,0,25.0,6,46792,retired,20,22.9,35,70086,C,7,0.1012,1,2027-01-29
ACC-00000193,CUST-1000193,loan,2020-07-09,21866,active,BR-153,691,35,2,1,21.3,12,32075,employed,32,23.3,66,80015,B,67,0.064,0,
ACC-00000194,CUST-1000194,savings,2023-04-27,0,active,BR-108,730,32,1,0,17.4,2,164698,employed,75,7.1,41,90070,A,33,0.0224,0,
ACC-00000195,CUST-1000195,checking,2019-11-27,0,active,BR-148,781,25,1,0,26.9,4,27329,employed,42,36.7,55,80015,B,75,0.022,0,
ACC-00000196,CUST-1000196,checking,2024-04-26,0,closed,BR-187,567,11,2,0,27.2,12,15000,employed,45,45.9,58,80014,B,21,0.0897,0,
ACC-00000197,CUST-1000197,credit_card,2021-07-16,15079,dormant,BR-158,657,19,1,0,13.5,3,32734,employed,50,25.6,72,90074,A,55,0.041,0,
ACC-00000198,CUST-1000198,credit_card,2024-06-08,8243,dormant,BR-140,676,35,3,0,38.0,7,33004,employed,68,5.3,34,70049,C,20,0.0643,0,
ACC-00000199,CUST-1000199,credit_card,2023-04-27,30872,active,,623,43,0,1,33.1,2,86419,employed,18,10.8,39,80070,B,33,0.0842,0,
ACC-00000200,CUST-1000200,credit_card,2024-03-07,10018,active,BR-118,727,51,0,0,37.9,4,29213,unemployed,0,28.1,80,80042,B,23,0.0364,0,
ACC-00000201,CUST-1000201,savings,2020-09-09,0,active,BR-145,656,38,4,0,12.5,3,15000,employed,54,5.9,51,70067,C,65,0.065,0,
ACC-00000202,CUST-1000202,checking,2020-04-19,0,active,BR-139,637,92,2,2,31.4,2,100219,self_employed,51,15.0,54,70064,C,70,0.1365,0,
ACC-00000203,CUST-1000203,checking,2022-03-07,0,active,BR-175,655,63,1,0,10.2,11,104704,employed,27,8.9,69,90038,A,47,0.0356,0,
ACC-00000204,CUST-1000204,credit_card,2025-06-27,13100,active,BR-160,539,14,0,0,59.3,8,22639,employed,36,24.0,65,70029,C,7,0.1365,0,
ACC-00000205,CUST-1000205,savings,2020-05-16,0,active,BR-111,528,103,0,0,49.0,3,42751,employed,49,23.3,62,70077,C,69,0.1365,0,
ACC-00000206,CUST-1000206,checking,2023-08-03,0,active,BR-132,792,81,1,0,27.3,7,66032,retired,73,28.4,49,90058,A,30,0.0142,0,
ACC-00000207,CUST-1000207,checking,2025-08-16,0,active,BR-191,727,16,0,0,27.9,6,22093,employed,58,35.4,39,90071,A,5,0.0301,0,
ACC-00000208,CUST-1000208,savings,2023-07-06,0,active,BR-107,802,32,1,1,17.8,3,17968,employed,6,25.6,55,90079,A,31,0.0171,0,
ACC-00000209,CUST-1000209,checking,2019-01-02,0,active,BR-145,850,11,1,0,53.2,6,57206,employed,47,2.4,61,80069,B,86,0.0016,0,
ACC-00000210,CUST-1000210,checking,2024-02-04,0,dormant,,601,57,3,0,51.4,5,44458,employed,13,23.6,47,70074,C,24,0.1074,0,
ACC-00000211,CUST-1000211,savings,2021-10-04,0,active,BR-186,752,59,2,0,38.4,7,40070,employed,29,11.6,56,90057,A,52,0.0205,0,
ACC-00000212,CUST-1000212,savings,2023-02-27,0,active,,551,43,0,1,15.6,5,36067,retired,13,38.9,80,90083,A,35,0.1047,0,
ACC-00000213,CUST-1000213,savings,2019-03-02,0,active,BR-117,632,80,0,0,28.5,5,30470,employed,40,34.1,39,70057,C,84,0.0968,0,
ACC-00000214,CUST-1000214,checking,2019-12-14,0,active,BR-193,710,33,0,0,33.3,13,120369,student,0,0.9,55,90006,A,74,0.0256,0,
ACC-00000215,CUST-1000215,credit_card,2022-02-01,20800,active,BR-135,766,68,0,0,20.1,6,52477,employed,10,15.4,52,80090,B,48,0.0218,0,
ACC-00000216,CUST-1000216,checking,2025-11-11,0,active,BR-118,703,45,1,0,27.3,6,34111,employed,132,20.4,40,90013,A,2,0.0315,0,
ACC-00000217,CUST-1000217,checking,2021-08-13,0,active,BR-139,676,22,2,0,26.0,3,73370,employed,39,6.9,77,90056,A,54,0.0327,1,2026-05-29
ACC-00000218,CUST-1000218,credit_card,2021-01-13,27910,active,BR-196,729,81,3,1,43.3,6,77899,self_employed,40,12.7,56,80059,B,61,0.0479,0,
ACC-00000219,CUST-1000219,savings,2019-06-29,0,active,BR-114,680,56,1,0,46.6,7,68507,employed,17,5.5,73,80040,B,80,0.0417,0,
ACC-00000220,CUST-1000220,credit_card,2021-01-18,30437,active,BR-101,688,44,2,0,30.1,2,54678,employed,71,17.3,25,80073,B,61,0.0456,0,
ACC-00000221,CUST-1000221,savings,2023-10-29,0,dormant,BR-173,685,45,2,0,27.9,8,27736,employed,28,5.3,80,90098,A,27,0.0308,0,
ACC-00000222,CUST-1000222,savings,2019-09-02,0,active,BR-174,786,49,1,1,14.1,5,18216,employed,50,48.1,80,80078,B,78,0.0322,0,
ACC-00000223,CUST-1000223,checking,2019-09-24,0,active,BR-113,799,102,1,0,47.8,8,28268,retired,5,4.2,55,80027,B,77,0.0135,0,
ACC-00000224,CUST-1000224,checking,2025-03-23,0,suspended,BR-172,689,46,0,0,18.5,7,52388,employed,60,26.3,32,90087,A,10,0.0365,0,
ACC-00000225,CUST-1000225,checking,2023-02-18,0,active,BR-127,656,48,1,0,16.0,2,28804,employed,18,54.3,30,80045,B,35,0.0669,0,
ACC-00000226,CUST-1000226,checking,2025-12-10,0,active,BR-169,577,27,1,1,39.7,5,21911,self_employed,27,60.7,54,70065,C,1,0.1365,0,
ACC-00000227,CUST-1000227,loan,2019-08-04,38588,active,BR-101,722,154,1,1,4.6,7,40825,employed,50,17.7,54,90088,A,79,0.0379,0,
ACC-00000228,CUST-1000228,checking,2025-06-21,0,active,BR-102,753,15,3,0,44.8,11,17778,unemployed,0,16.9,80,80061,B,7,0.027,0,
ACC-00000229,CUST-1000229,credit_card,2023-07-14,12001,dormant,BR-139,764,65,1,0,22.9,5,149078,employed,13,12.3,66,90025,A,31,0.0175,0,
ACC-00000230,CUST-1000230,savings,2025-07-07,0,active,BR-140,840,30,0,0,19.0,8,52017,employed,24,26.7,80,70042,C,6,0.0067,0,
ACC-00000231,CUST-1000231,credit_card,2020-01-26,47675,closed,BR-134,513,101,1,0,40.5,5,52779,employed,62,8.6,48,90006,A,73,0.0657,0,
ACC-00000232,CUST-1000232,savings,2020-02-03,0,active,BR-154,850,99,1,0,38.2,3,37617,employed,14,26.9,43,90098,A,73,0.0015,0,
ACC-00000233,CUST-1000233,savings,2024-08-11,0,active,BR-189,667,25,0,0,44.3,4,55545,employed,32,3.7,27,80044,B,17,0.0466,0,
ACC-00000234,CUST-1000234,savings,2023-01-16,0,active,BR-161,624,59,3,0,35.8,4,68574,employed,6,4.9,53,90026,A,37,0.0425,0,
ACC-00000235,CUST-1000235,checking,2023-09-05,0,active,BR-194,730,30,2,0,16.2,5,31801,unemployed,0,40.8,32,70013,C,29,0.0573,0,
ACC-00000236,CUST-1000236,credit_card,2020-05-28,20942,active,BR-123,689,43,0,0,53.6,5,32536,employed,39,16.4,52,90077,A,69,0.0356,0,
ACC-00000237,CUST-1000237,checking,2021-04-03,0,closed,BR-127,601,51,1,1,7.8,1,115394,employed,2,3.7,25,90025,A,58,0.0687,0,
ACC-00000238,CUST-1000238,checking,2023-06-28,0,active,BR-117,638,36,3,0,45.8,4,76728,employed,34,14.5,48,80055,B,31,0.0559,0,
ACC-00000239,CUST-1000239,savings,2024-02-28,0,dormant,BR-144,687,66,1,0,13.6,3,192504,unemployed,0,4.6,70,70042,C,23,0.0544,0,
ACC-00000240,CUST-1000240,checking,2022-08-07,0,active,BR-152,654,34,2,0,22.9,4,100282,retired,73,15.1,80,90099,A,42,0.0392,0,
ACC-00000241,CUST-1000241,loan,2020-10-20,21862,closed,BR-129,737,55,3,0,7.4,5,87943,employed,25,2.0,56,90044,A,64,0.0196,0,
ACC-00000242,CUST-1000242,loan,2023-08-03,12669,active,BR-197,591,78,1,1,21.4,5,79359,retired,27,4.5,34,90057,A,30,0.0717,1,2026-08-18
ACC-00000243,CUST-1000243,loan,2025-06-04,16916,active,BR-166,843,21,2,1,34.5,0,66478,employed,13,8.2,65,70009,C,8,0.0074,0,
ACC-00000244,CUST-1000244,checking,2025-03-17,0,closed,BR-178,836,42,2,0,14.2,4,21085,employed,77,53.2,59,80001,B,10,0.0066,0,
ACC-00000245,CUST-1000245,checking,2024-11-13,0,active,BR-122,837,49,2,0,22.8,3,132776,employed,3,1.2,50,90050,A,14,0.0034,0,
ACC-00000246,CUST-1000246,loan,2020-09-16,11878,active,BR-147,655,87,3,0,31.6,4,30477,unemployed,0,24.6,54,90066,A,65,0.0432,0,
ACC-00000247,CUST-1000247,savings,2025-01-24,0,active,,795,30,3,0,37.9,10,156897,employed,50,5.0,72,80023,B,12,0.0142,0,
ACC-00000248,CUST-1000248,loan,2021-08-26,3985,active,BR-199,734,34,0,0,14.3,3,83347,retired,12,5.0,47,80081,B,54,0.0264,0,
ACC-00000249,CUST-1000249,loan,2022-05-24,33369,suspended,BR-123,644,49,3,1,18.6,7,33895,student,0,9.5,29,80012,B,44,0.0764,0,
ACC-00000250,CUST-1000250,credit_card,2024-09-17,9112,active,BR-155,717,44,2,0,31.7,4,75919,employed,21,23.0,73,80036,B,16,0.037,0,
ACC-00000251,CUST-1000251,checking,2024-07-12,0,active,BR-106,753,113,1,0,31.1,5,149641,employed,27,3.6,46,90081,A,18,0.0185,0,
ACC-00000252,CUST-1000252,checking,2022-03-06,0,active,BR-155,746,51,0,0,34.5,7,54503,retired,37,18.2,28,90032,A,47,0.0241,0,
ACC-00000253,CUST-1000253,credit_card,2022-09-23,42235,active,BR-146,612,83,2,1,9.4,3,95553,employed,25,9.7,51,90093,A,40,0.065,0,
ACC-00000254,CUST-1000254,checking,2023-05-28,0,active,BR-128,701,17,1,0,46.5,10,58540,retired,4,16.2,46,80099,B,32,0.0405,0,
ACC-00000255,CUST-1000255,checking,2022-11-03,0,active,BR-117,513,52,0,0,10.8,6,95742,employed,31,4.7,44,90088,A,39,0.0583,0,
ACC-00000256,CUST-1000256,savings,2020-01-11,0,active,BR-142,651,66,0,1,47.1,6,100454,self_employed,55,3.4,34,80095,B,73,0.0736,0,
ACC-00000257,CUST-1000257,loan,2021-02-09,19931,active,BR-190,642,91,1,0,26.7,5,53494,employed,82,11.1,64,90033,A,60,0.0405,0,
ACC-00000258,CUST-1000258,savings,2020-11-29,0,active,BR-148,740,38,1,1,29.3,2,16483,employed,36,31.4,45,70071,C,63,0.0738,0,
ACC-00000259,CUST-1000259,savings,2019-07-18,0,active,BR-163,817,28,3,0,38.6,6,65696,self_employed,16,13.8,35,70076,C,79,0.0153,0,
ACC-00000260,CUST-1000260,checking,2021-11-16,0,active,BR-133,850,72,0,1,26.1,5,98141,employed,36,9.9,71,70057,C,51,0.0036,0,
ACC-00000261,CUST-1000261,savings,2019-03-07,0,active,BR-155,693,106,1,1,37.0,4,25691,employed,79,45.4,40,80099,B,84,0.0779,0,
ACC-00000262,CUST-1000262,loan,2024-01-02,28340,active,BR-164,649,94,0,0,40.3,6,49015,retired,39,8.5,42,70014,C,25,0.0744,0,
ACC-00000263,CUST-1000263,checking,2023-09-17,0,active,BR-149,848,14,0,2,33.3,3,32334,employed,11,40.5,42,80073,B,28,0.0054,0,
ACC-00000264,CUST-1000264,savings,2020-12-15,0,active,BR-187,681,70,0,0,28.3,8,29208,employed,19,42.1,59,90032,A,62,0.0426,0,
ACC-00000265,CUST-1000265,credit_card,2024-01-03,1336,active,BR-174,710,65,0,1,20.3,4,124293,self_employed,6,5.3,37,70047,C,25,0.0735,0,
ACC-00000266,CUST-1000266,credit_card,2020-11-15,43933,active,BR-125,706,59,2,0,39.9,2,28402,self_employed,25,27.6,40,80051,B,63,0.0423,0,
ACC-00000267,CUST-1000267,savings,2019-01-23,0,active,,665,24,1,1,13.3,5,98196,retired,17,4.2,51,80016,B,85,0.0612,0,
ACC-00000268,CUST-1000268,credit_card,2019-08-09,20363,active,,665,134,1,0,11.9,4,190469,employed,29,2.7,36,90057,A,78,0.0327,1,2026-07-16
ACC-00000269,CUST-1000269,checking,2025-01-08,0,active,BR-150,758,107,2,0,43.1,6,15000,employed,22,46.4,63,90092,A,12,0.0257,0,
ACC-00000270,CUST-1000270,checking,2024-05-14,0,active,,821,106,1,0,33.1,2,56489,employed,51,4.0,43,70020,C,20,0.0121,0,
ACC-00000271,CUST-1000271,credit_card,2019-07-02,46536,active,BR-114,786,53,1,2,13.0,6,49552,employed,32,3.7,66,90018,A,80,0.024,0,
ACC-00000272,CUST-1000272,credit_card,2020-12-12,4968,closed,BR-141,603,189,1,1,50.3,9,55900,employed,28,20.8,45,70062,C,62,0.1365,0,
ACC-00000273,CUST-1000273,credit_card,2019-07-29,34678,active,BR-136,800,51,2,1,31.8,10,65171,employed,70,22.9,38,90097,A,79,0.0182,0,
ACC-00000274,CUST-1000274,loan,2019-04-08,49400,active,BR-134,714,26,1,0,22.3,3,129641,employed,17,7.5,30,90079,A,83,0.027,0,
ACC-00000275,CUST-1000275,savings,2021-10-23,0,active,BR-167,576,70,2,1,22.5,3,28692,self_employed,24,47.3,27,80062,B,52,0.1365,0,
ACC-00000276,CUST-1000276,savings,2019-08-09,0,active,BR-172,681,87,3,0,37.6,6,99533,employed,24,8.4,32,80057,B,78,0.0433,0,
ACC-00000277,CUST-1000277,credit_card,2023-05-17,17279,active,BR-176,655,28,2,0,21.8,6,35096,employed,4,9.3,30,70036,C,33,0.0726,0,
ACC-00000278,CUST-1000278,savings,2021-01-09,0,dormant,BR-116,628,14,2,0,9.9,4,24612,self_employed,39,43.4,56,90076,A,61,0.053,0,
ACC-00000279,CUST-1000279,credit_card,2021-05-15,4129,active,BR-121,680,105,0,0,27.0,7,20592,employed,21,20.4,38,90015,A,57,0.0365,0,
ACC-00000280,CUST-1000280,credit_card,2024-09-09,39215,active,BR-136,672,35,4,0,10.2,2,15000,employed,57,42.2,44,90054,A,17,0.0425,0,
ACC-00000281,CUST-1000281,credit_card,2023-02-17,39897,active,BR-112,749,62,1,0,21.6,4,55597,employed,39,20.5,67,80077,B,36,0.0272,0,
ACC-00000282,CUST-1000282,checking,2020-10-27,0,active,BR-185,564,37,2,0,12.1,6,68234,self_employed,28,5.0,34,90080,A,64,0.0515,0,
ACC-00000283,CUST-1000283,checking,2023-08-03,0,active,BR-186,719,71,0,0,41.2,8,58133,employed,14,13.6,36,80027,B,30,0.0352,0,
ACC-00000284,CUST-1000284,checking,2020-02-16,0,active,BR-141,773,70,1,0,14.4,2,45654,self_employed,5,7.2,40,70088,C,72,0.0276,0,
ACC-00000285,CUST-1000285,savings,2025-02-25,0,active,BR-150,664,75,3,0,9.0,6,55978,employed,30,13.3,37,80082,B,11,0.0447,0,
ACC-00000286,CUST-1000286,checking,2023-11-10,0,active,BR-184,765,95,4,0,32.8,2,55873,employed,30,12.6,32,80064,B,27,0.0232,0,
ACC-00000287,CUST-1000287,savings,2023-11-26,0,active,BR-120,658,64,1,0,20.7,1,92008,employed,55,2.7,37,70052,C,26,0.0648,0,
ACC-00000288,CUST-1000288,savings,2023-01-08,0,active,BR-167,674,47,2,1,57.9,7,26219,employed,17,12.0,52,90076,A,37,0.0566,0,
ACC-00000289,CUST-1000289,checking,2021-01-24,0,active,BR-191,470,26,1,0,41.8,4,137553,employed,6,4.4,71,90071,A,61,0.0713,0,
ACC-00000290,CUST-1000290,savings,2025-09-03,0,active,BR-198,736,66,0,1,47.5,1,15000,employed,26,5.0,55,80029,B,5,0.0427,0,
ACC-00000291,CUST-1000291,checking,2023-01-09,0,active,BR-197,710,135,1,0,13.5,3,15000,employed,35,48.3,36,90063,A,37,0.0363,0,
ACC-00000292,CUST-1000292,checking,2025-11-13,0,active,BR-150,668,39,1,0,63.6,3,27318,self_employed,25,9.7,46,70045,C,2,0.0726,1,2026-04-15
ACC-00000293,CUST-1000293,credit_card,2022-06-18,6850,active,BR-198,764,35,2,0,59.7,2,95376,self_employed,43,1.2,46,80008,B,44,0.0218,0,
ACC-00000294,CUST-1000294,checking,2020-08-14,0,active,BR-185,683,70,1,0,22.0,9,112530,self_employed,48,8.9,37,90047,A,66,0.0322,1,2027-01-04
ACC-00000295,CUST-1000295,checking,2019-10-21,0,closed,BR-118,646,62,1,1,23.7,5,32894,employed,52,39.4,38,80021,B,76,0.0936,0,
ACC-00000296,CUST-1000296,savings,2019-10-29,0,active,BR-184,690,107,1,0,37.8,4,34261,retired,41,16.6,29,70046,C,76,0.0673,0,
ACC-00000297,CUST-1000297,credit_card,2024-08-09,21588,active,BR-104,772,90,1,0,56.4,7,43998,employed,29,1.8,51,70018,C,18,0.0297,0,
ACC-00000298,CUST-1000298,checking,2022-09-01,0,active,BR-135,706,23,2,1,22.2,8,34760,employed,34,14.0,47,80093,B,41,0.054,0,
ACC-00000299,CUST-1000299,savings,2022-01-05,0,active,BR-163,523,22,1,0,43.2,4,27381,employed,11,2.3,54,90002,A,49,0.0605,0,
ACC-00000300,CUST-1000300,checking,2022-08-09,0,active,BR-197,682,24,5,0,5.2,3,26264,unemployed,0,24.6,26,90054,A,42,0.0372,0,
ACC-00000301,CUST-1000301,checking,2022-07-01,0,active,BR-144,453,48,3,0,25.0,4,28801,employed,30,10.9,35,90074,A,43,0.0774,0,
ACC-00000302,CUST-1000302,savings,2022-12-21,0,suspended,BR-120,777,69,1,1,55.4,8,41428,employed,21,13.8,59,70011,C,37,0.0468,0,
ACC-00000303,CUST-1000303,savings,2025-03-15,0,active,BR-191,588,61,0,0,21.2,10,84911,employed,41,3.9,40,80061,B,10,0.0583,0,
ACC-00000304,CUST-1000304,savings,2019-06-18,0,active,,757,84,4,1,14.8,3,67207,self_employed,117,5.3,62,90018,A,80,0.0259,0,
ACC-00000305,CUST-1000305,credit_card,2024-09-23,41214,active,BR-140,707,77,1,0,23.9,3,58305,student,0,4.0,40,80006,B,16,0.0328,0,
ACC-00000306,CUST-1000306,loan,2024-07-23,12949,closed,BR-111,715,47,1,0,13.8,8,26502,employed,43,2.3,55,90031,A,18,0.0237,0,
ACC-00000307,CUST-1000307,savings,2024-06-30,0,active,BR-118,762,9,1,0,15.6,5,21191,employed,43,28.7,31,90016,A,19,0.021,0,
ACC-00000308,CUST-1000308,checking,2019-11-02,0,closed,BR-151,638,129,3,0,20.1,3,52169,employed,13,13.6,67,90014,A,76,0.0414,0,
ACC-00000309,CUST-1000309,credit_card,2019-07-08,9519,active,BR-154,713,30,3,0,24.0,7,118123,employed,49,4.5,45,80042,B,80,0.0316,0,
ACC-00000310,CUST-1000310,checking,2022-06-04,0,closed,BR-174,692,65,0,0,8.4,5,129888,employed,20,7.0,44,90069,A,44,0.0284,0,
ACC-00000311,CUST-1000311,savings,2025-03-12,0,active,BR-187,618,139,1,0,10.2,5,67742,employed,45,11.6,26,70092,C,10,0.0865,0,
ACC-00000312,CUST-1000312,checking,2021-11-20,0,closed,BR-126,723,80,1,0,11.6,6,64099,self_employed,46,25.0,39,90084,A,51,0.0273,0,
ACC-00000313,CUST-1000313,checking,2025-10-23,0,active,BR-180,715,70,4,0,39.9,5,94817,self_employed,30,3.8,51,90058,A,3,0.0259,0,
ACC-00000314,CUST-1000314,loan,2019-12-06,27375,closed,BR-177,745,35,1,0,39.1,9,42010,employed,17,5.2,40,80092,B,74,0.0258,0,
ACC-00000315,CUST-1000315,credit_card,2021-02-11,34082,active,BR-191,711,55,3,0,19.6,9,160095,employed,31,3.6,67,90050,A,60,0.0251,0,
ACC-00000316,CUST-1000316,savings,2020-08-18,0,active,BR-103,726,62,1,0,13.6,1,43853,self_employed,20,39.6,40,80048,B,66,0.0373,0,
ACC-00000317,CUST-1000317,savings,2020-08-13,0,active,BR-134,680,16,1,1,12.5,4,77834,employed,23,6.9,28,90040,A,66,0.049,1,2026-11-25
ACC-00000318,CUST-1000318,checking,2023-07-25,0,active,BR-172,636,35,2,0,12.0,3,122621,employed,13,10.7,80,90045,A,30,0.0398,0,
ACC-00000319,CUST-1000319,checking,2022-10-25,0,active,,631,45,1,0,23.5,7,15169,employed,23,14.3,68,70088,C,39,0.0813,0,
ACC-00000320,CUST-1000320,checking,2020-03-11,0,active,,589,73,2,0,3.2,6,36013,employed,19,6.0,35,90036,A,71,0.0461,0,
ACC-00000321,CUST-1000321,savings,2022-08-03,0,active,BR-196,717,51,4,0,47.5,6,41856,employed,60,12.3,56,80032,B,42,0.0352,0,
ACC-00000322,CUST-1000322,credit_card,2020-07-24,12737,active,BR-118,679,171,0,0,27.8,4,48319,employed,23,16.1,80,70056,C,67,0.0658,1,2026-08-30
ACC-00000323,CUST-1000323,savings,2021-05-15,0,closed,BR-166,660,82,1,0,25.4,9,72356,employed,32,10.2,35,80067,B,57,0.047,0,
ACC-00000324,CUST-1000324,checking,2022-12-08,0,active,BR-112,607,71,2,1,38.4,5,28176,employed,39,25.3,50,90075,A,38,0.0822,0,
ACC-00000325,CUST-1000325,loan,2021-02-15,2134,dormant,BR-160,737,19,3,0,30.2,4,98183,student,0,10.6,26,70076,C,60,0.0455,0,
ACC-00000326,CUST-1000326,credit_card,2019-08-23,11938,active,BR-179,635,67,2,1,33.0,2,26313,employed,73,62.0,57,90038,A,78,0.093,0,
ACC-00000327,CUST-1000327,savings,2022-10-08,0,active,BR-121,666,24,1,0,10.7,4,65395,employed,16,12.7,37,90083,A,40,0.0354,0,
ACC-00000328,CUST-1000328,savings,2025-11-15,0,active,BR-142,688,47,2,0,21.7,2,16720,employed,22,53.3,54,90017,A,2,0.0433,0,
ACC-00000329,CUST-1000329,savings,2023-09-06,0,active,BR-109,468,49,3,0,19.1,5,23400,employed,35,42.4,44,80055,B,29,0.1148,0,
ACC-00000330,CUST-1000330,checking,2019-11-01,0,active,BR-120,659,84,1,1,22.9,7,52068,self_employed,23,15.2,50,80081,B,76,0.0717,0,
ACC-00000331,CUST-1000331,checking,2019-06-07,0,active,BR-165,620,83,2,1,47.5,2,48818,student,0,5.3,80,90013,A,81,0.0671,0,
ACC-00000332,CUST-1000332,credit_card,2024-07-19,25486,active,BR-134,771,50,2,0,8.4,7,23943,self_employed,57,22.7,75,90016,A,18,0.017,0,
ACC-00000333,CUST-1000333,checking,2023-08-07,0,active,BR-156,604,110,0,0,15.8,5,46082,employed,18,6.5,40,80020,B,30,0.0553,0,
ACC-00000334,CUST-1000334,checking,2019-02-15,0,dormant,BR-134,759,51,1,0,3.7,7,41849,employed,10,5.9,80,70060,C,84,0.0309,0,
ACC-00000335,CUST-1000335,checking,2019-10-17,0,dormant,BR-107,726,24,0,0,24.9,3,104220,employed,53,10.1,48,90025,A,76,0.0243,0,
ACC-00000336,CUST-1000336,checking,2025-05-30,0,active,BR-170,635,83,1,0,18.4,8,56117,employed,18,12.9,46,70035,C,8,0.0778,0,
ACC-00000337,CUST-1000337,credit_card,2021-01-04,49356,active,,648,138,2,2,13.8,2,68601,employed,31,3.8,80,90050,A,61,0.0709,0,
ACC-00000338,CUST-1000338,credit_card,2020-05-31,27096,active,,519,65,0,0,20.1,7,98384,retired,41,5.2,41,90053,A,69,0.0591,0,
ACC-00000339,CUST-1000339,savings,2022-06-16,0,active,BR-136,786,110,1,0,40.3,7,95600,self_employed,6,1.0,49,90059,A,44,0.0126,0,
ACC-00000340,CUST-1000340,checking,2023-02-17,0,active,BR-136,725,61,2,0,11.3,7,65161,employed,15,12.2,48,70059,C,36,0.045,0,
ACC-00000341,CUST-1000341,savings,2023-02-04,0,active,,669,38,0,0,8.0,4,26143,student,0,33.1,49,70089,C,36,0.0754,0,
ACC-00000342,CUST-1000342,savings,2020-10-26,0,active,BR-159,645,35,0,0,64.0,7,30826,employed,36,24.9,28,80091,B,64,0.0656,0,
ACC-00000343,CUST-1000343,checking,2022-05-30,0,closed,BR-100,524,18,2,0,40.5,6,69778,employed,42,18.6,54,80033,B,44,0.0869,0,
ACC-00000344,CUST-1000344,savings,2019-07-02,0,active,BR-165,739,15,0,0,8.2,8,67992,employed,27,12.3,42,90024,A,80,0.0213,0,
ACC-00000345,CUST-1000345,checking,2020-05-26,0,active,BR-122,695,35,0,1,1.9,8,40379,employed,36,20.9,30,80071,B,69,0.0608,0,
ACC-00000346,CUST-1000346,savings,2022-03-23,0,active,BR-145,761,21,3,0,25.4,4,49788,employed,46,2.6,62,90068,A,47,0.0166,0,
ACC-00000347,CUST-1000347,savings,2019-01-07,0,active,BR-103,724,19,1,0,16.0,5,27897,self_employed,26,18.6,24,90027,A,86,0.028,0,
