account_id,customer_id,account_type,open_date,credit_limit,status,branch_code
ACC-00000391,CUST-1000391,loan,2020-01-08,31957,active,BR-133
ACC-00000392,CUST-1000392,savings,2023-11-05,0,active,BR-199
ACC-00000393,CUST-1000393,checking,2021-02-03,0,active,BR-150
ACC-00000394,CUST-1000394,credit_card,2023-12-04,34885,active,BR-148
ACC-00000395,CUST-1000395,checking,2024-01-22,0,active,BR-155
ACC-00000396,CUST-1000396,loan,2019-05-04,45369,closed,BR-136
ACC-00000397,CUST-1000397,credit_card,2024-04-08,36596,active,BR-186
ACC-00000398,CUST-1000398,savings,2019-09-12,0,active,BR-132
ACC-00000399,CUST-1000399,credit_card,2022-07-26,30866,active,BR-188
ACC-00000400,CUST-1000400,credit_card,2024-08-04,31676,active,BR-109
ACC-00000401,CUST-1000401,checking,2023-12-19,0,active,BR-184
ACC-00000402,CUST-1000402,loan,2023-10-23,48764,active,BR-112
ACC-00000403,CUST-1000403,savings,2023-06-13,0,active,BR-123
ACC-00000404,CUST-1000404,credit_card,2021-09-09,14878,active,BR-116
ACC-00000405,CUST-1000405,checking,2021-03-21,0,active,BR-124
ACC-00000406,CUST-1000406,credit_card,2020-09-26,40760,active,BR-120
ACC-00000407,CUST-1000407,checking,2024-09-11,0,closed,BR-182
ACC-00000408,CUST-1000408,checking,2025-02-03,0,closed,BR-141
ACC-00000409,CUST-1000409,loan,2021-09-03,28559,active,BR-147
ACC-00000410,CUST-1000410,checking,2021-01-11,0,closed,BR-140
ACC-00000411,CUST-1000411,checking,2021-04-05,0,active,BR-117
ACC-00000412,CUST-1000412,loan,2022-05-14,47546,active,BR-198
ACC-00000413,CUST-1000413,loan,2020-02-11,7771,active,BR-170
ACC-00000414,CUST-1000414,savings,2024-09-17,0,active,BR-181
ACC-00000415,CUST-1000415,savings,2024-06-28,0,active,BR-199
ACC-00000416,CUST-1000416,savings,2021-07-21,0,suspended,BR-115
ACC-00000417,CUST-1000417,checking,2022-11-21,0,active,BR-137
ACC-00000418,CUST-1000418,checking,2021-09-09,0,active,BR-155
ACC-00000419,CUST-1000419,savings,2025-05-24,0,active,BR-199
ACC-00000420,CUST-1000420,credit_card,2019-08-14,17526,suspended,BR-144
ACC-00000421,CUST-1000421,credit_card,2019-01-29,30896,active,
ACC-00000422,CUST-1000422,credit_card,2022-11-24,32923,active,BR-107
ACC-00000423,CUST-1000423,checking,2024-04-13,0,active,BR-117
ACC-00000424,CUST-1000424,savings,2023-10-16,0,active,BR-169
ACC-00000425,CUST-1000425,checking,2019-11-07,0,dormant,BR-120
ACC-00000426,CUST-1000426,savings,2019-08-16,0,dormant,BR-153
ACC-00000427,CUST-1000427,savings,2023-07-29,0,active,BR-199
ACC-00000428,CUST-1000428,credit_card,2020-10-24,37203,dormant,
ACC-00000429,CUST-1000429,checking,2023-04-21,0,active,
ACC-00000430,CUST-1000430,checking,2021-04-03,0,closed,BR-148
ACC-00000431,CUST-1000431,checking,2020-02-16,0,active,BR-109
ACC-00000432,CUST-1000432,credit_card,2021-12-20,40390,active,BR-146
ACC-00000433,CUST-1000433,savings,2019-08-02,0,active,BR-145
ACC-00000434,CUST-1000434,checking,2021-01-28,0,active,BR-123
ACC-00000435,CUST-1000435,checking,2022-02-22,0,active,BR-180
ACC-00000436,CUST-1000436,credit_card,2021-06-04,13852,active,BR-109
ACC-00000437,CUST-1000437,checking,2020-05-05,0,active,
ACC-00000438,CUST-1000438,credit_card,2022-09-23,48574,active,BR-116
ACC-00000439,CUST-1000439,credit_card,2023-08-15,44391,active,BR-123
ACC-00000440,CUST-1000440,checking,2024-12-25,0,active,BR-124
ACC-00000441,CUST-1000441,checking,2021-07-28,0,dormant,BR-159
ACC-00000442,CUST-1000442,loan,2024-03-15,2848,active,BR-164
ACC-00000443,CUST-1000443,checking,2025-11-12,0,active,BR-127
ACC-00000444,CUST-1000444,checking,2024-07-24,0,active,BR-180
ACC-00000445,CUST-1000445,credit_card,2023-07-02,32027,closed,BR-157
ACC-00000446,CUST-1000446,loan,2019-01-25,36464,active,BR-152
ACC-00000447,CUST-1000447,loan,2024-09-05,35485,active,
ACC-00000448,CUST-1000448,credit_card,2025-12-13,20456,closed,BR-133
ACC-00000449,CUST-1000449,checking,2023-09-20,0,suspended,BR-106
ACC-00000450,CUST-1000450,checking,2021-07-19,0,active,
ACC-00000451,CUST-1000451,credit_card,2024-08-23,10259,active,BR-132
ACC-00000452,CUST-1000452,savings,2019-11-18,0,active,BR-106
ACC-00000453,CUST-1000453,savings,2020-02-22,0,closed,BR-111
ACC-00000454,CUST-1000454,loan,2021-04-01,36554,active,
ACC-00000455,CUST-1000455,checking,2019-12-25,0,active,BR-199
ACC-00000456,CUST-1000456,savings,2019-11-29,0,suspended,BR-199
ACC-00000457,CUST-1000457,checking,2025-04-25,0,active,BR-172
ACC-00000458,CUST-1000458,savings,2023-09-15,0,active,BR-107
ACC-00000459,CUST-1000459,checking,2020-04-27,0,active,BR-188
ACC-00000460,CUST-1000460,checking,2021-04-26,0,active,BR-144
ACC-00000461,CUST-1000461,checking,2021-05-25,0,active,BR-103
ACC-00000462,CUST-1000462,savings,2024-02-23,0,active,BR-128
ACC-00000463,CUST-1000463,credit_card,2020-10-16,47922,active,BR-197
ACC-00000464,CUST-1000464,savings,2025-02-07,0,active,BR-176
ACC-00000465,CUST-1000465,loan,2021-12-01,14409,dormant,BR-186
ACC-00000466,CUST-1000466,checking,2020-09-24,0,active,BR-103
ACC-00000467,CUST-1000467,checking,2024-11-05,0,dormant,BR-108
ACC-00000468,CUST-1000468,credit_card,2024-05-24,4791,active,BR-155
ACC-00000469,CUST-1000469,checking,2021-03-31,0,closed,BR-149
ACC-00000470,CUST-1000470,loan,2023-04-20,26864,active,BR-131
ACC-00000471,CUST-1000471,checking,2023-02-26,0,active,
ACC-00000472,CUST-1000472,loan,2021-02-19,37639,active,BR-158
ACC-00000473,CUST-1000473,checking,2019-06-07,0,closed,BR-170
ACC-00000474,CUST-1000474,credit_card,2019-10-14,35574,active,BR-125
ACC-00000475,CUST-1000475,savings,2024-05-24,0,active,BR-144
ACC-00000476,CUST-1000476,loan,2022-08-09,18888,active,BR-176
ACC-00000477,CUST-1000477,checking,2026-01-20,0,closed,BR-167
ACC-00000478,CUST-1000478,savings,2021-05-09,0,active,BR-127
ACC-00000479,CUST-1000479,loan,2019-05-17,20692,active,BR-164
ACC-00000480,CUST-1000480,savings,2019-01-12,0,active,BR-151
ACC-00000481,CUST-1000481,savings,2021-11-02,0,closed,BR-153
ACC-00000482,CUST-1000482,savings,2025-07-23,0,active,BR-146
ACC-00000483,CUST-1000483,savings,2020-02-11,0,active,
ACC-00000484,CUST-1000484,savings,2024-06-02,0,active,BR-125
ACC-00000485,CUST-1000485,savings,2021-03-24,0,active,BR-104
ACC-00000486,CUST-1000486,loan,2020-05-17,24501,active,BR-174
ACC-00000487,CUST-1000487,checking,2025-04-21,0,active,
ACC-00000488,CUST-1000488,checking,2022-10-04,0,active,BR-137
ACC-00000489,CUST-1000489,loan,2023-09-11,14304,active,BR-114
ACC-00000490,CUST-1000490,credit_card,2025-01-01,28527,active,BR-120
ACC-00000491,CUST-1000491,savings,2022-08-21,0,active,BR-105
ACC-00000492,CUST-1000492,savings,2023-10-09,0,active,BR-185
ACC-00000493,CUST-1000493,checking,2019-01-31,0,active,BR-177
ACC-00000494,CUST-1000494,checking,2019-12-14,0,active,BR-112
ACC-00000495,CUST-1000495,savings,2019-08-22,0,active,BR-102
ACC-00000496,CUST-1000496,checking,2024-11-16,0,active,BR-192
ACC-00000497,CUST-1000497,savings,2020-04-08,0,active,BR-132
ACC-00000498,CUST-1000498,checking,2023-08-23,0,active,BR-174
ACC-00000499,CUST-1000499,loan,2019-04-22,19074,active,BR-110
ACC-00000500,CUST-1000500,loan,2022-02-21,16549,closed,BR-169
ACC-00000501,CUST-1000501,savings,2023-12-15,0,active,BR-167
ACC-00000502,CUST-1000502,savings,2023-09-13,0,active,BR-147
ACC-00000503,CUST-1000503,checking,2020-04-05,0,active,BR-158
ACC-00000504,CUST-1000504,credit_card,2022-08-28,30963,active,BR-175
ACC-00000505,CUST-1000505,savings,2020-01-31,0,active,BR-188
ACC-00000506,CUST-1000506,checking,2019-05-10,0,active,BR-186
ACC-00000507,CUST-1000507,loan,2021-08-15,26920,active,
ACC-00000508,CUST-1000508,credit_card,2022-02-06,31826,active,BR-125
ACC-00000509,CUST-1000509,loan,2025-10-09,37071,active,
ACC-00000510,CUST-1000510,credit_card,2019-05-04,17061,active,BR-128
ACC-00000511,CUST-1000511,savings,2022-01-16,0,closed,BR-197
ACC-00000512,CUST-1000512,savings,2020-10-14,0,active,BR-142
ACC-00000513,CUST-1000513,loan,2024-10-20,29810,dormant,BR-165
ACC-00000514,CUST-1000514,credit_card,2021-02-14,48966,active,BR-107
ACC-00000515,CUST-1000515,checking,2024-09-03,0,active,BR-107
ACC-00000516,CUST-1000516,checking,2019-11-16,0,active,BR-199
ACC-00000517,CUST-1000517,checking,2022-01-03,0,active,BR-164
ACC-00000518,CUST-1000518,credit_card,2025-08-20,23800,closed,BR-180
ACC-00000519,CUST-1000519,loan,2023-10-06,44423,active,BR-187
ACC-00000520,CUST-1000520,checking,2022-06-16,0,suspended,BR-192
ACC-00000521,CUST-1000521,savings,2024-04-12,0,active,BR-108
ACC-00000522,CUST-1000522,checking,2025-05-17,0,suspended,BR-135
ACC-00000523,CUST-1000523,loan,2020-04-25,42692,active,BR-127
ACC-00000524,CUST-1000524,credit_card,2021-01-05,10940,active,BR-142
ACC-00000525,CUST-1000525,credit_card,2020-05-19,4924,active,
ACC-00000526,CUST-1000526,savings,2025-10-21,0,active,BR-165
ACC-00000527,CUST-1000527,savings,2025-11-23,0,active,BR-147
ACC-00000528,CUST-1000528,checking,2020-07-04,0,active,
ACC-00000529,CUST-1000529,checking,2022-07-04,0,closed,BR-192
ACC-00000530,CUST-1000530,credit_card,2019-03-19,29054,active,BR-112
ACC-00000531,CUST-1000531,credit_card,2020-07-11,10783,active,
ACC-00000532,CUST-1000532,loan,2025-04-07,38253,active,BR-153
ACC-00000533,CUST-1000533,loan,2021-10-29,46397,active,BR-126
ACC-00000534,CUST-1000534,savings,2025-08-27,0,active,BR-100
ACC-00000535,CUST-1000535,credit_card,2022-07-03,14233,active,
ACC-00000536,CUST-1000536,loan,2025-10-28,46669,active,BR-166
ACC-00000537,CUST-1000537,credit_card,2024-09-12,25484,active,BR-193
ACC-00000538,CUST-1000538,checking,2025-04-02,0,active,BR-190
ACC-00000539,CUST-1000539,savings,2025-11-23,0,active,BR-116
ACC-00000540,CUST-1000540,checking,2021-02-10,0,active,BR-192
ACC-00000541,CUST-1000541,loan,2021-04-08,26068,active,BR-190
ACC-00000542,CUST-1000542,savings,2020-05-09,0,active,BR-164
ACC-00000543,CUST-1000543,checking,2025-09-12,0,active,BR-157
ACC-00000544,CUST-1000544,savings,2024-12-18,0,active,BR-119
ACC-00000545,CUST-1000545,savings,2019-12-02,0,dormant,BR-109
ACC-00000546,CUST-1000546,checking,2022-04-03,0,active,BR-140
ACC-00000547,CUST-1000547,checking,2019-05-01,0,closed,
ACC-00000548,CUST-1000548,savings,2023-01-02,0,active,
ACC-00000549,CUST-1000549,savings,2020-11-22,0,active,BR-197
ACC-00000550,CUST-1000550,credit_card,2020-09-12,1191,active,BR-140
ACC-00000551,CUST-1000551,savings,2025-12-12,0,dormant,BR-168
ACC-00000552,CUST-1000552,credit_card,2022-12-01,26074,active,BR-155
ACC-00000553,CUST-1000553,savings,2021-12-22,0,closed,BR-198
ACC-00000554,CUST-1000554,savings,2021-08-06,0,closed,BR-118
ACC-00000555,CUST-1000555,credit_card,2025-12-24,5917,active,BR-170
ACC-00000556,CUST-1000556,savings,2025-10-07,0,active,BR-170
ACC-00000557,CUST-1000557,checking,2020-12-08,0,active,BR-104
ACC-00000558,CUST-1000558,checking,2020-11-23,0,active,BR-103
ACC-00000559,CUST-1000559,credit_card,2019-03-15,39599,closed,BR-183
ACC-00000560,CUST-1000560,savings,2024-08-12,0,suspended,BR-192
ACC-00000561,CUST-1000561,credit_card,2020-08-23,26832,active,BR-118
ACC-00000562,CUST-1000562,checking,2022-05-22,0,active,BR-145
ACC-00000563,CUST-1000563,checking,2021-10-16,0,active,BR-190
ACC-00000564,CUST-1000564,checking,2021-05-15,0,active,
ACC-00000565,CUST-1000565,checking,2019-08-04,0,closed,BR-136
ACC-00000566,CUST-1000566,savings,2025-07-30,0,active,BR-123
ACC-00000567,CUST-1000567,checking,2021-05-17,0,active,BR-162
ACC-00000568,CUST-1000568,savings,2021-12-26,0,active,BR-197
ACC-00000569,CUST-1000569,loan,2024-06-16,43928,active,BR-123
ACC-00000570,CUST-1000570,checking,2023-05-02,0,active,BR-166
ACC-00000571,CUST-1000571,savings,2022-05-26,0,active,BR-148
ACC-00000572,CUST-1000572,credit_card,2024-10-12,21706,active,BR-122
ACC-00000573,CUST-1000573,checking,2023-07-24,0,active,BR-194
ACC-00000574,CUST-1000574,savings,2021-10-25,0,closed,BR-161
ACC-00000575,CUST-1000575,credit_card,2019-03-27,14682,active,BR-159
ACC-00000576,CUST-1000576,loan,2019-12-25,27762,active,BR-156
ACC-00000577,CUST-1000577,checking,2021-03-22,0,active,BR-106
ACC-00000578,CUST-1000578,loan,2020-07-08,24383,active,BR-184
ACC-00000579,CUST-1000579,savings,2023-12-09,0,active,BR-102
ACC-00000580,CUST-1000580,checking,2021-04-04,0,active,BR-185
ACC-00000581,CUST-1000581,savings,2019-04-29,0,active,BR-191
ACC-00000582,CUST-1000582,loan,2019-12-03,28796,active,BR-135
ACC-00000583,CUST-1000583,savings,2024-01-28,0,active,BR-168
ACC-00000584,CUST-1000584,checking,2022-09-12,0,active,BR-157
ACC-00000585,CUST-1000585,savings,2021-12-10,0,dormant,BR-161
ACC-00000586,CUST-1000586,checking,2025-03-13,0,active,BR-126
ACC-00000587,CUST-1000587,checking,2025-09-09,0,active,BR-156
ACC-00000588,CUST-1000588,checking,2021-09-01,0,active,BR-146
ACC-00000589,CUST-1000589,checking,2022-09-17,0,active,BR-138
ACC-00000590,CUST-1000590,checking,2024-02-27,0,active,BR-121
ACC-00000591,CUST-1000591,checking,2023-05-08,0,active,BR-120
ACC-00000592,CUST-1000592,savings,2019-12-26,0,dormant,BR-115
ACC-00000593,CUST-1000593,checking,2022-04-11,0,active,
ACC-00000594,CUST-1000594,checking,2023-11-27,0,active,BR-173
ACC-00000595,CUST-1000595,credit_card,2020-08-13,24666,active,
ACC-00000596,CUST-1000596,savings,2021-03-02,0,active,BR-108
ACC-00000597,CUST-1000597,savings,2019-05-18,0,active,BR-195
ACC-00000598,CUST-1000598,checking,2025-01-11,0,active,
ACC-00000599,CUST-1000599,checking,2022-09-16,0,active,BR-167
ACC-00000600,CUST-1000600,checking,2019-01-06,0,closed,BR-124
ACC-00000601,CUST-1000601,checking,2023-06-04,0,active,BR-164
ACC-00000602,CUST-1000602,checking,2025-11-10,0,active,BR-150
ACC-00000603,CUST-1000603,checking,2023-07-31,0,active,BR-187
ACC-00000604,CUST-1000604,checking,2024-11-03,0,active,BR-114
ACC-00000605,CUST-1000605,checking,2025-02-13,0,active,BR-169
ACC-00000606,CUST-1000606,savings,2025-04-24,0,active,BR-122
ACC-00000607,CUST-1000607,checking,2025-04-08,0,active,BR-156
ACC-00000608,CUST-1000608,checking,2024-09-14,0,closed,BR-140
ACC-00000609,CUST-1000609,savings,2020-09-04,0,active,BR-112
ACC-00000610,CUST-1000610,savings,2022-02-05,0,active,BR-183
ACC-00000611,CUST-1000611,checking,2022-09-01,0,closed,BR-102
ACC-00000612,CUST-1000612,credit_card,2019-08-06,26662,active,BR-148
ACC-00000613,CUST-1000613,savings,2024-08-25,0,active,BR-146
ACC-00000614,CUST-1000614,checking,2021-10-22,0,active,BR-163
ACC-00000615,CUST-1000615,credit_card,2024-04-20,46159,active,BR-166
ACC-00000616,CUST-1000616,loan,2021-09-02,35642,active,BR-199
ACC-00000617,CUST-1000617,checking,2024-08-23,0,dormant,BR-167
ACC-00000618,CUST-1000618,checking,2020-01-23,0,active,BR-182
ACC-00000619,CUST-1000619,credit_card,2025-02-14,42830,active,BR-134
ACC-00000620,CUST-1000620,credit_card,2021-07-22,38531,active,
ACC-00000621,CUST-1000621,checking,2023-04-25,0,active,BR-113
ACC-00000622,CUST-1000622,checking,2021-08-18,0,active,BR-103
ACC-00000623,CUST-1000623,checking,2024-09-02,0,active,BR-128
ACC-00000624,CUST-1000624,savings,2022-06-22,0,dormant,BR-196
ACC-00000625,CUST-1000625,savings,2021-10-10,0,active,BR-182
ACC-00000626,CUST-1000626,checking,2022-06-04,0,active,BR-168
ACC-00000627,CUST-1000627,savings,2024-12-06,0,active,BR-105
ACC-00000628,CUST-1000628,credit_card,2021-07-07,11234,active,BR-163
ACC-00000629,CUST-1000629,checking,2023-09-19,0,active,BR-118
ACC-00000630,CUST-1000630,checking,2020-01-31,0,active,BR-142
ACC-00000631,CUST-1000631,credit_card,2020-08-19,10221,active,BR-119
ACC-00000632,CUST-1000632,credit_card,2022-07-30,12410,active,BR-143
ACC-00000633,CUST-1000633,savings,2024-08-27,0,active,BR-121
ACC-00000634,CUST-1000634,savings,2022-03-23,0,active,BR-171
ACC-00000635,CUST-1000635,checking,2024-10-05,0,suspended,BR-155
ACC-00000636,CUST-1000636,savings,2025-05-13,0,active,BR-115
ACC-00000637,CUST-1000637,savings,2020-06-24,0,active,BR-150
ACC-00000638,CUST-1000638,checking,2024-03-27,0,active,
ACC-00000639,CUST-1000639,checking,2023-11-04,0,dormant,BR-196
ACC-00000640,CUST-1000640,checking,2021-07-24,0,suspended,BR-152
ACC-00000641,CUST-1000641,checking,2022-06-15,0,active,BR-126
ACC-00000642,CUST-1000642,checking,2023-08-30,0,closed,BR-105
ACC-00000643,CUST-1000643,checking,2019-01-02,0,active,BR-156
ACC-00000644,CUST-1000644,checking,2021-08-02,0,active,BR-168
ACC-00000645,CUST-1000645,checking,2021-06-10,0,active,
ACC-00000646,CUST-1000646,credit_card,2020-10-15,15519,active,BR-161
ACC-00000647,CUST-1000647,savings,2022-08-28,0,active,
ACC-00000648,CUST-1000648,savings,2025-09-07,0,closed,BR-185
ACC-00000649,CUST-1000649,credit_card,2023-12-07,2051,active,BR-165
ACC-00000650,CUST-1000650,savings,2024-02-28,0,active,BR-138
ACC-00000651,CUST-1000651,checking,2024-07-27,0,active,BR-112
ACC-00000652,CUST-1000652,savings,2021-09-28,0,active,BR-106
ACC-00000653,CUST-1000653,savings,2022-12-15,0,active,BR-113
ACC-00000654,CUST-1000654,credit_card,2022-10-04,45993,active,BR-153
ACC-00000655,CUST-1000655,savings,2022-10-05,0,active,BR-119
ACC-00000656,CUST-1000656,checking,2024-09-30,0,suspended,BR-181
ACC-00000657,CUST-1000657,checking,2020-10-25,0,active,BR-156
ACC-00000658,CUST-1000658,checking,2023-05-08,0,active,
ACC-00000659,CUST-1000659,savings,2023-01-10,0,active,BR-173
ACC-00000660,CUST-1000660,savings,2025-10-02,0,active,BR-105
ACC-00000661,CUST-1000661,checking,2025-10-09,0,active,BR-127
ACC-00000662,CUST-1000662,loan,2025-04-05,10765,active,BR-168
ACC-00000663,CUST-1000663,savings,2020-06-11,0,suspended,BR-183
ACC-00000664,CUST-1000664,checking,2024-08-08,0,active,BR-190
ACC-00000665,CUST-1000665,checking,2019-09-21,0,dormant,BR-170
ACC-00000666,CUST-1000666,checking,2021-05-31,0,closed,BR-109
ACC-00000667,CUST-1000667,checking,2023-05-21,0,active,BR-134
ACC-00000668,CUST-1000668,checking,2024-08-24,0,suspended,BR-123
ACC-00000669,CUST-1000669,checking,2024-05-20,0,active,BR-121
ACC-00000670,CUST-1000670,checking,2024-04-07,0,closed,BR-154
ACC-00000671,CUST-1000671,checking,2021-11-07,0,active,
ACC-00000672,CUST-1000672,credit_card,2019-10-18,12382,closed,
ACC-00000673,CUST-1000673,checking,2025-12-17,0,closed,BR-190
ACC-00000674,CUST-1000674,savings,2025-05-22,0,closed,BR-119
ACC-00000675,CUST-1000675,savings,2020-12-30,0,active,BR-183
ACC-00000676,CUST-1000676,loan,2024-09-21,13580,active,
ACC-00000677,CUST-1000677,checking,2021-08-22,0,active,BR-152
ACC-00000678,CUST-1000678,checking,2020-11-28,0,active,
ACC-00000679,CUST-1000679,loan,2025-11-10,33323,active,BR-178
ACC-00000680,CUST-1000680,credit_card,2020-09-10,45757,active,BR-172
ACC-00000681,CUST-1000681,credit_card,2020-04-02,12939,active,BR-147
ACC-00000682,CUST-1000682,checking,2019-03-17,0,dormant,BR-158
ACC-00000683,CUST-1000683,checking,2019-05-24,0,active,BR-101
ACC-00000684,CUST-1000684,savings,2021-01-30,0,closed,BR-164
ACC-00000685,CUST-1000685,loan,2023-01-16,30964,active,BR-188
ACC-00000686,CUST-1000686,savings,2024-03-14,0,closed,BR-178
ACC-00000687,CUST-1000687,savings,2025-07-15,0,suspended,BR-150
ACC-00000688,CUST-1000688,checking,2019-08-15,0,active,BR-121
ACC-00000689,CUST-1000689,credit_card,2022-11-15,1307,active,BR-129
ACC-00000690,CUST-1000690,checking,2022-07-11,0,active,BR-127
ACC-00000691,CUST-1000691,checking,2024-05-10,0,active,BR-144
ACC-00000692,CUST-1000692,savings,2023-11-24,0,active,BR-148
ACC-00000693,CUST-1000693,savings,2020-08-27,0,active,BR-182
ACC-00000694,CUST-1000694,checking,2025-02-09,0,active,BR-135
ACC-00000695,CUST-1000695,checking,2024-12-03,0,active,BR-145
ACC-00000696,CUST-1000696,savings,2022-04-07,0,active,BR-131
ACC-00000697,CUST-1000697,checking,2023-03-16,0,active,BR-137
ACC-00000698,CUST-1000698,savings,2022-05-26,0,active,BR-126
ACC-00000699,CUST-1000699,checking,2021-01-28,0,dormant,BR-134
ACC-00000700,CUST-1000700,savings,2020-04-03,0,active,BR-184
ACC-00000701,CUST-1000701,savings,2024-07-31,0,dormant,BR-127
ACC-00000702,CUST-1000702,checking,2024-11-06,0,active,BR-103
ACC-00000703,CUST-1000703,checking,2019-01-18,0,active,BR-172
ACC-00000704,CUST-1000704,checking,2025-05-22,0,active,BR-118
ACC-00000705,CUST-1000705,checking,2025-07-20,0,active,BR-116
ACC-00000706,CUST-1000706,loan,2019-11-28,4359,active,BR-140
ACC-00000707,CUST-1000707,checking,2025-08-15,0,active,BR-183
ACC-00000708,CUST-1000708,credit_card,2022-08-13,30648,active,BR-138
ACC-00000709,CUST-1000709,checking,2020-11-10,0,active,BR-122
ACC-00000710,CUST-1000710,savings,2020-06-30,0,active,
ACC-00000711,CUST-1000711,credit_card,2025-11-03,36944,active,BR-162
ACC-00000712,CUST-1000712,savings,2024-12-02,0,active,BR-168
ACC-00000713,CUST-1000713,savings,2023-05-29,0,active,
ACC-00000714,CUST-1000714,savings,2022-12-14,0,active,BR-174
ACC-00000715,CUST-1000715,checking,2019-06-06,0,active,BR-166
ACC-00000716,CUST-1000716,loan,2023-09-28,35019,dormant,BR-132
ACC-00000717,CUST-1000717,credit_card,2021-02-13,39134,active,BR-181
ACC-00000718,CUST-1000718,loan,2020-01-13,28323,active,BR-109
ACC-00000719,CUST-1000719,checking,2022-11-19,0,dormant,BR-118
ACC-00000720,CUST-1000720,credit_card,2020-02-19,7226,active,BR-162
ACC-00000721,CUST-1000721,loan,2025-10-25,22689,active,BR-145
ACC-00000722,CUST-1000722,checking,2022-12-14,0,active,BR-164
ACC-00000723,CUST-1000723,checking,2024-09-05,0,active,BR-190
ACC-00000724,CUST-1000724,credit_card,2023-07-09,31971,active,BR-150
ACC-00000725,CUST-1000725,savings,2023-10-03,0,active,BR-180
ACC-00000726,CUST-1000726,credit_card,2024-01-25,26954,active,BR-105
ACC-00000727,CUST-1000727,checking,2021-09-12,0,active,BR-138
ACC-00000728,CUST-1000728,credit_card,2025-06-04,25423,dormant,BR-127
ACC-00000729,CUST-1000729,checking,2022-10-07,0,closed,BR-136
ACC-00000730,CUST-1000730,checking,2024-03-18,0,active,BR-155
ACC-00000731,CUST-1000731,checking,2025-12-07,0,active,BR-101
ACC-00000732,CUST-1000732,credit_card,2025-02-12,31391,active,BR-159
ACC-00000733,CUST-1000733,savings,2023-04-18,0,active,BR-139
ACC-00000734,CUST-1000734,savings,2022-08-18,0,active,BR-136
ACC-00000735,CUST-1000735,checking,2026-01-24,0,active,BR-117
ACC-00000736,CUST-1000736,credit_card,2023-08-30,15330,closed,BR-121
ACC-00000737,CUST-1000737,checking,2022-10-17,0,active,BR-157
ACC-00000738,CUST-1000738,credit_card,2020-05-09,5891,active,
ACC-00000739,CUST-1000739,savings,2025-04-29,0,active,BR-106
ACC-00000740,CUST-1000740,checking,2023-01-14,0,active,
ACC-00000741,CUST-1000741,savings,2022-10-30,0,closed,BR-167
ACC-00000742,CUST-1000742,checking,2021-03-16,0,active,BR-100
ACC-00000743,CUST-1000743,credit_card,2025-05-24,5992,active,BR-177
ACC-00000744,CUST-1000744,savings,2021-02-07,0,active,
ACC-00000745,CUST-1000745,checking,2024-06-04,0,active,BR-137
ACC-00000746,CUST-1000746,credit_card,2021-05-11,2961,active,BR-128
ACC-00000747,CUST-1000747,checking,2025-07-07,0,active,
ACC-00000748,CUST-1000748,savings,2025-08-13,0,active,BR-120
ACC-00000749,CUST-1000749,loan,2023-06-08,13497,active,BR-166
ACC-00000750,CUST-1000750,savings,2023-02-14,0,active,BR-183
ACC-00000751,CUST-1000751,checking,2024-05-01,0,active,BR-167
ACC-00000752,CUST-1000752,loan,2021-01-13,33551,active,BR-167
ACC-00000753,CUST-1000753,savings,2021-05-03,0,active,BR-126
ACC-00000754,CUST-1000754,checking,2022-09-28,0,active,BR-122
ACC-00000755,CUST-1000755,checking,2019-08-29,0,dormant,BR-160
ACC-00000756,CUST-1000756,credit_card,2025-01-25,11848,closed,BR-151
ACC-00000757,CUST-1000757,savings,2021-06-06,0,dormant,BR-154
ACC-00000758,CUST-1000758,savings,2020-12-29,0,active,BR-154
ACC-00000759,CUST-1000759,credit_card,2021-04-24,14255,active,BR-135
ACC-00000760,CUST-1000760,credit_card,2021-11-09,5567,active,BR-148
ACC-00000761,CUST-1000761,checking,2021-09-20,0,active,BR-138
ACC-00000762,CUST-1000762,checking,2023-08-06,0,closed,BR-184
ACC-00000763,CUST-1000763,checking,2019-09-08,0,active,BR-105
ACC-00000764,CUST-1000764,credit_card,2020-03-05,49847,active,BR-134
ACC-00000765,CUST-1000765,checking,2020-04-13,0,active,BR-140
ACC-00000766,CUST-1000766,savings,2020-12-19,0,active,BR-141
ACC-00000767,CUST-1000767,credit_card,2022-04-05,40281,active,BR-175
ACC-00000768,CUST-1000768,credit_card,2024-11-26,49003,active,BR-166
ACC-00000769,CUST-1000769,checking,2020-04-19,0,active,BR-185
ACC-00000770,CUST-1000770,credit_card,2025-01-03,21389,active,BR-136
ACC-00000771,CUST-1000771,checking,2020-10-26,0,active,BR-131
ACC-00000772,CUST-1000772,credit_card,2019-07-19,45523,active,BR-122
ACC-00000773,CUST-1000773,checking,2022-07-12,0,closed,BR-184
ACC-00000774,CUST-1000774,checking,2022-06-20,0,dormant,BR-105
ACC-00000775,CUST-1000775,credit_card,2021-10-25,44919,active,BR-193
ACC-00000776,CUST-1000776,checking,2023-08-13,0,active,BR-132
ACC-00000777,CUST-1000777,checking,2022-12-18,0,active,BR-131
ACC-00000778,CUST-1000778,credit_card,2022-07-15,17567,active,BR-177
ACC-00000779,CUST-1000779,credit_card,2019-07-13,4358,active,BR-135
ACC-00000780,CUST-1000780,savings,2020-10-04,0,closed,BR-127
ACC-00000781,CUST-1000781,savings,2022-07-29,0,active,BR-138
ACC-00000782,CUST-1000782,savings,2022-04-25,0,suspended,
