account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date
ACC-00000166,CUST-1000166,credit_card,2021-04-03,9263,closed,BR-114,684.0,29,3,0,37.8,2,19145.0,employed,22,35.2,76,70021,C,33,0.0786,0,
ACC-00000167,CUST-1000167,checking,2023-06-28,0,closed,BR-125,551.0,16,1,0,24.5,5,54071.0,unemployed,0,23.2,75,90034,A,6,0.0651,0,
ACC-00000168,CUST-1000168,checking,2022-08-07,0,active,BR-121,717.0,22,3,0,46.5,6,78798.0,employed,37,10.9,35,90078,A,17,0.0292,0,
ACC-00000169,CUST-1000169,checking,2020-10-20,0,active,,608.0,26,0,0,7.7,7,32588.0,employed,37,24.5,25,80086,B,38,0.0686,0,
ACC-00000170,CUST-1000170,savings,2023-08-03,0,active,BR-128,764.0,36,0,0,22.4,3,28333.0,employed,50,8.6,56,90048,A,5,0.0173,0,
ACC-00000171,CUST-1000171,savings,2020-09-16,0,active,BR-154,670.0,20,3,1,31.1,7,45181.0,self_employed,38,6.3,37,90001,A,40,0.0533,0,
ACC-00000172,CUST-1000172,checking,08/26/2021,0,dormant,BR-127,752.0,83,0,1,20.8,7,78490.0,employed,37,5.4,56,90065,A,28,0.0284,0,
ACC-00000173,CUST-1000173,savings,05/24/2022,0,active,BR-175,,24,1,0,22.3,6,25709.0,employed,8,31.3,44,70018,C,19,0.0922,0,
ACC-00000174,CUST-1000174,checking,2022-03-06,0,active,BR-185,695.0,62,1,0,38.1,4,199021.0,employed,61,8.5,57,80068,B,22,0.0394,0,
ACC-00000175,CUST-1000175,savings,2022-09-23,0,active,BR-187,,35,1,0,12.7,10,22483.0,self_employed,28,31.0,74,90003,A,15,0.0155,0,
ACC-00000176,CUST-1000176,checking,2023-05-28,0,active,BR-154,668.0,30,3,0,19.9,6,,employed,6,1.0,50,90091,A,7,0.0326,0,
ACC-00000177,CUST-1000177,savings,2022-11-03,0,active,BR-171,642.0,78,1,0,51.2,8,96804.0,employed,63,7.8,71,90081,A,14,0.043,0,
ACC-00000178,CUST-1000178,checking,2020-01-11,0,active,BR-105,742.0,48,2,0,28.6,3,87598.0,employed,19,5.9,61,90040,A,48,0.0213,0,
ACC-00000179,CUST-1000179,loan,2021-02-09,48288,active,BR-181,740.0,103,0,0,10.0,6,83116.0,employed,11,7.9,44,80055,B,35,0.0262,0,
ACC-00000180,CUST-1000180,checking,11/29/2020,0,active,BR-111,646.0,36,2,0,66.7,9,32492.0,retired,48,11.3,34,70054,C,37,0.0876,0,
ACC-00000181,CUST-1000181,checking,2019-07-18,0,dormant,BR-126,531.0,24,1,0,21.9,3,36410.0,employed,29,19.9,80,90030,A,54,0.067,0,
ACC-00000182,CUST-1000182,checking,2021-11-16,0,active,BR-164,641.0,41,0,0,25.9,7,29324.0,retired,43,14.3,67,90021,A,25,0.0428,0,
ACC-00000183,CUST-1000183,loan,2019-03-07,26805,active,BR-198,744.0,34,1,0,62.5,4,40453.0,employed,21,10.3,58,90074,A,58,0.0238,0,
ACC-00000184,CUST-1000184,credit_card,2023-09-17,27143,suspended,BR-134,627.0,127,2,0,3.2,3,61676.0,employed,6,4.6,36,90047,A,3,0.0399,0,
ACC-00000185,CUST-1000185,checking,2020-12-15,0,active,BR-183,689.0,33,1,0,25.3,9,29238.0,employed,17,11.2,43,70079,C,37,0.0607,0,
ACC-00000186,CUST-1000186,savings,2020-11-15,0,suspended,BR-112,637.0,63,1,0,59.7,4,17173.0,retired,70,14.4,80,90003,A,38,0.0478,0,
ACC-00000187,CUST-1000187,credit_card,2019-01-23,12874,active,BR-148,535.0,51,1,1,1.7,4,98867.0,employed,10,10.4,49,90020,A,60,0.0863,0,
ACC-00000188,CUST-1000188,savings,2019-08-09,0,active,,,24,2,0,8.0,3,43998.0,unemployed,0,18.8,57,90040,A,53,0.0435,0,
ACC-00000189,CUST-1000189,savings,2019-07-02,0,active,BR-142,743.0,29,2,0,28.1,2,,employed,43,9.4,80,80044,B,54,0.0272,0,
ACC-00000190,CUST-1000190,checking,12/12/2020,0,active,BR-196,500.0,56,0,0,29.7,3,40722.0,employed,34,14.5,49,70088,C,37,0.1344,0,
ACC-00000191,CUST-1000191,checking,2019-07-29,0,active,BR-184,710.0,56,1,0,14.7,6,67892.0,self_employed,48,20.8,40,90083,A,53,0.0298,0,
ACC-00000192,CUST-1000192,credit_card,04/08/2019,28529,active,BR-163,595.0,41,1,0,40.9,12,197939.0,retired,68,7.6,29,80007,B,57,0.0672,0,
ACC-00000193,CUST-1000193,loan,2021-10-23,21866,active,BR-153,738.0,48,1,0,14.2,7,24687.0,employed,67,14.5,55,90008,A,26,0.0229,0,
ACC-00000194,CUST-1000194,savings,2019-08-09,0,active,BR-108,747.0,14,2,0,13.3,4,30738.0,employed,24,19.8,55,80017,B,53,0.0276,0,
ACC-00000195,CUST-1000195,checking,2023-05-17,0,active,BR-148,676.0,28,1,0,34.4,7,28554.0,employed,21,20.7,80,80030,B,7,0.0485,0,
ACC-00000196,CUST-1000196,checking,2021-01-09,0,closed,BR-187,676.0,90,2,0,21.5,5,173253.0,employed,50,3.7,64,80034,B,36,0.0402,0,
ACC-00000197,CUST-1000197,credit_card,2021-05-15,15079,dormant,BR-158,625.0,36,1,0,14.4,8,48492.0,employed,18,23.2,39,80029,B,32,0.0603,0,
ACC-00000198,CUST-1000198,credit_card,2023-02-17,8243,dormant,BR-140,582.0,89,1,1,43.6,4,83490.0,employed,10,13.2,38,70017,C,10,0.1401,0,
ACC-00000199,CUST-1000199,credit_card,2020-10-27,30872,active,,825.0,97,3,0,19.2,7,15000.0,employed,16,8.1,40,80082,B,38,0.0074,0,
ACC-00000200,CUST-1000200,credit_card,2023-08-03,10018,active,BR-118,250.0,97,1,2,10.3,5,61370.0,employed,6,10.1,49,80040,B,5,0.1082,0,
ACC-00000201,CUST-1000201,savings,2020-02-16,0,active,BR-145,815.0,124,0,0,19.0,2,39479.0,retired,23,37.8,40,80023,B,47,0.0123,0,
ACC-00000202,CUST-1000202,checking,2023-11-10,0,active,BR-139,621.0,68,3,0,27.8,4,112777.0,employed,49,11.8,46,80085,B,1,0.0575,0,
ACC-00000203,CUST-1000203,checking,2023-11-26,0,active,BR-175,732.0,122,1,0,5.3,6,72784.0,employed,30,21.9,25,90047,A,1,0.0268,0,
ACC-00000204,CUST-1000204,credit_card,01/08/2023,13100,active,BR-160,598.0,86,1,2,33.8,6,38108.0,student,0,30.4,80,90013,A,11,0.1197,0,
ACC-00000205,CUST-1000205,savings,2021-01-24,0,active,BR-111,731.0,13,2,0,26.3,4,,employed,24,4.3,64,90018,A,35,0.0228,0,
ACC-00000206,CUST-1000206,checking,2023-01-09,0,active,BR-132,663.0,64,1,0,19.0,3,133650.0,employed,40,5.0,49,80059,B,11,0.0433,0,
ACC-00000207,CUST-1000207,checking,2022-06-18,0,active,BR-191,664.0,167,2,0,41.6,4,120984.0,employed,31,7.9,32,80092,B,18,0.049,0,
ACC-00000208,CUST-1000208,savings,2020-08-14,0,active,BR-107,738.0,11,2,2,15.8,5,77458.0,employed,18,11.7,32,90021,A,41,0.0466,0,
ACC-00000209,CUST-1000209,checking,2019-10-21,0,active,BR-145,652.0,50,0,0,30.6,7,41508.0,self_employed,53,12.8,33,80029,B,51,0.0526,0,
ACC-00000210,CUST-1000210,checking,2019-10-29,0,dormant,,575.0,23,1,0,22.1,10,56345.0,employed,35,9.1,80,70014,C,50,0.099,0,
ACC-00000211,CUST-1000211,savings,2022-09-01,0,active,,750.0,30,1,0,2.8,7,38176.0,employed,30,33.7,56,90020,A,16,0.0232,0,
ACC-00000212,CUST-1000212,savings,2022-01-05,0,active,,598.0,35,0,1,53.7,5,55982.0,employed,91,9.6,55,90025,A,24,0.0796,0,
ACC-00000213,CUST-1000213,savings,2022-08-09,0,active,BR-117,731.0,64,0,0,6.2,3,34311.0,retired,34,46.3,46,70099,C,17,0.0567,0,
ACC-00000214,CUST-1000214,checking,2022-07-01,0,active,BR-193,767.0,41,2,0,49.7,4,-44276.0,employed,11,26.7,64,80011,B,18,0.0264,0,
ACC-00000215,CUST-1000215,credit_card,2022-12-21,20800,active,BR-135,,63,0,1,56.0,4,177394.0,employed,3,14.5,51,90006,A,12,0.0639,0,
ACC-00000216,CUST-1000216,checking,2019-06-18,0,active,BR-118,,140,2,2,25.6,8,59075.0,employed,3,13.0,71,80074,B,55,0.0357,0,
ACC-00000217,CUST-1000217,checking,2019-11-02,0,active,BR-139,728.0,92,0,0,30.5,8,37876.0,employed,33,12.4,27,80083,B,50,0.0339,0,
ACC-00000218,CUST-1000218,credit_card,2019-07-08,27910,active,BR-196,634.0,56,0,0,13.3,4,25333.0,employed,41,21.5,42,80034,B,54,0.0567,0,
ACC-00000219,CUST-1000219,savings,2022-06-04,0,active,BR-114,802.0,43,0,0,20.9,4,46171.0,employed,78,12.7,59,80067,B,19,0.0132,0,
ACC-00000220,CUST-1000220,credit_card,2021-11-20,30437,active,BR-101,598.0,67,0,0,18.0,8,76666.0,employed,72,13.2,43,80001,B,25,0.0622,0,
ACC-00000221,CUST-1000221,savings,2019-12-06,0,dormant,BR-173,659.0,13,1,0,4.2,4,53211.0,employed,28,9.4,28,80019,B,49,0.0468,0,
ACC-00000222,CUST-1000222,savings,2021-02-11,0,active,BR-174,673.0,38,1,0,38.7,6,47459.0,employed,25,13.1,64,90046,A,35,0.0374,0,
ACC-00000223,CUST-1000223,checking,2020-08-18,0,active,BR-113,738.0,68,3,0,32.1,6,63281.0,employed,19,13.9,80,80083,B,41,0.0299,0,
ACC-00000224,CUST-1000224,checking,08/13/2020,0,suspended,BR-172,779.0,55,1,1,21.5,1,62104.0,self_employed,62,26.0,35,70011,C,41,0.0485,0,
ACC-00000225,CUST-1000225,checking,2023-07-25,0,active,BR-127,774.0,95,4,0,18.2,5,74845.0,employed,29,10.8,37,90052,A,5,0.0158,0,
ACC-00000226,CUST-1000226,checking,2022-10-25,0,active,BR-169,707.0,87,1,1,28.6,3,76051.0,employed,16,6.2,48,80016,B,14,0.0522,0,
ACC-00000227,CUST-1000227,loan,2020-03-11,38588,active,BR-101,250.0,66,0,1,38.3,9,46484.0,employed,29,9.5,80,90017,A,46,0.056,0,
ACC-00000228,CUST-1000228,checking,2022-08-03,0,active,BR-102,543.0,41,1,1,42.5,4,45109.0,employed,26,14.5,36,90023,A,17,0.0998,0,
ACC-00000229,CUST-1000229,credit_card,2020-07-24,12001,dormant,,584.0,35,1,0,48.5,8,49045.0,employed,24,26.5,37,70071,C,41,0.1212,1,2024-09-24
ACC-00000230,CUST-1000230,savings,2021-05-15,0,active,BR-140,831.0,99,2,0,9.0,8,68608.0,self_employed,18,6.7,38,90036,A,32,0.0046,0,
ACC-00000231,CUST-1000231,credit_card,12/08/2022,47675,closed,BR-134,543.0,66,2,0,40.9,2,96057.0,employed,69,8.6,68,90029,A,12,0.0616,0,
ACC-00000232,CUST-1000232,savings,2021-02-15,0,active,BR-154,627.0,28,1,0,20.1,6,40050.0,retired,27,32.1,71,80083,B,35,0.0648,0,
ACC-00000233,CUST-1000233,savings,2019-08-23,0,active,BR-189,781.0,90,3,0,47.2,9,44434.0,retired,19,20.8,25,80051,B,53,0.0227,0,
ACC-00000234,CUST-1000234,savings,2022-10-08,0,active,BR-161,706.0,64,1,0,15.7,4,30089.0,employed,15,35.5,42,80022,B,15,0.0431,0,
ACC-00000235,CUST-1000235,checking,2023-09-06,0,active,,764.0,48,0,0,10.2,4,19987.0,self_employed,42,2.1,80,90036,A,3,0.0157,0,
ACC-00000236,CUST-1000236,credit_card,2019-11-01,20942,active,BR-123,733.0,82,1,0,14.5,6,23325.0,employed,51,65.4,48,90073,A,50,0.0344,0,
ACC-00000237,CUST-1000237,checking,2019-06-07,0,closed,BR-127,807.0,71,2,1,43.8,13,26843.0,employed,23,36.5,34,90096,A,55,0.0192,0,
ACC-00000238,CUST-1000238,checking,2023-08-07,0,active,BR-117,713.0,109,1,0,11.4,6,32877.0,employed,19,7.7,80,80023,B,4,0.0323,0,
ACC-00000239,CUST-1000239,savings,2019-02-15,0,dormant,BR-144,743.0,109,1,0,4.8,8,64597.0,employed,63,17.1,39,80099,B,59,0.0274,0,
ACC-00000240,CUST-1000240,checking,2019-10-17,0,active,BR-152,632.0,37,0,2,53.5,8,25776.0,retired,13,48.1,26,80079,B,51,0.1401,0,
ACC-00000241,CUST-1000241,loan,2021-01-04,21862,closed,BR-129,736.0,51,0,0,12.0,1,49544.0,self_employed,26,21.3,66,80049,B,36,0.0306,0,
ACC-00000242,CUST-1000242,loan,2020-05-31,12669,active,BR-197,658.0,42,0,0,46.4,8,,self_employed,31,2.4,29,90091,A,43,0.0394,0,
ACC-00000243,CUST-1000243,loan,2022-06-16,16916,active,BR-166,653.0,139,0,3,47.9,4,29795.0,employed,38,54.9,53,80075,B,18,0.1401,0,
ACC-00000244,CUST-1000244,checking,2023-02-17,0,closed,BR-178,,82,1,0,9.2,4,36493.0,employed,30,4.3,51,90019,A,10,0.0166,0,
ACC-00000245,CUST-1000245,checking,2023-02-04,0,active,BR-122,762.0,51,1,1,30.3,2,22203.0,employed,0,38.2,41,90046,A,11,0.0346,0,
ACC-00000246,CUST-1000246,loan,2020-10-26,11878,active,BR-147,825.0,32,1,0,24.3,6,27681.0,employed,43,14.0,21,80017,B,38,0.0086,0,
ACC-00000247,CUST-1000247,savings,2022-05-30,0,active,,819.0,54,0,0,22.4,6,111520.0,employed,0,2.2,64,90025,A,19,0.0067,0,
ACC-00000248,CUST-1000248,loan,2019-07-02,3985,active,BR-199,763.0,9,1,1,79.1,3,66370.0,employed,18,2.2,25,80070,B,54,0.0386,0,
ACC-00000249,CUST-1000249,loan,2020-05-26,33369,suspended,BR-123,552.0,43,4,0,44.3,5,178035.0,employed,69,6.5,62,90042,A,43,0.0592,0,
ACC-00000250,CUST-1000250,credit_card,2022-03-23,9112,active,BR-155,836.0,27,2,0,17.3,8,31502.0,employed,15,13.7,32,80046,B,21,0.0052,0,
ACC-00000251,CUST-1000251,checking,2019-01-07,0,active,BR-106,763.0,89,0,1,54.7,9,121183.0,employed,17,3.6,80,90084,A,60,0.0274,0,
ACC-00000252,CUST-1000252,checking,2022-04-27,0,active,BR-155,628.0,43,2,0,38.8,3,31657.0,employed,40,27.4,48,70042,C,20,0.0983,0,
ACC-00000253,CUST-1000253,credit_card,2021-04-03,42235,active,BR-146,,56,0,0,30.8,2,36290.0,unemployed,0,17.9,45,90031,A,33,0.0226,0,
ACC-00000254,CUST-1000254,checking,2022-11-14,0,active,BR-128,607.0,49,1,2,0.7,7,251045.0,employed,6,3.7,41,80006,B,13,0.1045,1,2024-02-23
ACC-00000255,CUST-1000255,checking,2021-06-05,0,active,BR-117,739.0,91,1,0,13.8,6,29702.0,employed,48,8.9,39,70086,C,31,0.0406,0,
ACC-00000256,CUST-1000256,savings,2022-08-07,0,active,BR-142,584.0,92,1,1,24.3,6,127007.0,self_employed,40,8.0,68,80083,B,17,0.0955,0,
ACC-00000257,CUST-1000257,loan,2023-09-23,19931,active,BR-190,625.0,72,2,0,15.7,6,48089.0,student,0,4.2,42,80083,B,3,0.0509,0,
ACC-00000258,CUST-1000258,savings,2023-02-21,0,active,BR-148,746.0,64,3,0,8.9,4,25689.0,self_employed,39,15.2,63,80031,B,10,0.0264,0,
ACC-00000259,CUST-1000259,savings,2020-04-25,0,active,BR-163,775.0,16,2,0,38.9,6,20777.0,employed,20,22.0,48,80089,B,44,0.0225,0,
ACC-00000260,CUST-1000260,checking,2020-08-12,0,active,BR-133,716.0,46,0,1,18.1,10,52214.0,employed,51,27.3,63,70099,C,41,0.0857,0,
ACC-00000261,CUST-1000261,savings,2021-07-10,0,active,BR-155,667.0,101,1,0,58.8,4,24982.0,student,0,57.2,69,90087,A,30,0.0566,0,
ACC-00000262,CUST-1000262,loan,2020-11-07,28340,active,BR-164,520.0,60,0,0,26.2,3,41055.0,self_employed,53,11.9,50,70064,C,38,0.1228,0,
ACC-00000263,CUST-1000263,checking,2019-07-01,0,active,BR-149,673.0,43,1,0,22.4,0,15635.0,employed,75,65.6,47,80057,B,54,0.0654,0,
ACC-00000264,CUST-1000264,savings,2023-12-05,0,active,BR-187,732.0,38,2,0,35.1,8,60636.0,employed,33,17.4,52,70052,C,0,0.0489,0,
ACC-00000265,CUST-1000265,credit_card,2023-08-12,1336,active,BR-174,664.0,38,2,0,29.1,3,19429.0,employed,12,54.6,52,90091,A,4,0.0522,0,
ACC-00000266,CUST-1000266,credit_card,2019-07-09,43933,active,BR-125,688.0,56,0,0,63.1,4,47285.0,employed,29,15.9,57,70089,C,54,0.0703,0,
ACC-00000267,CUST-1000267,savings,2021-09-01,0,active,,675.0,36,0,0,20.4,5,21370.0,employed,26,16.0,28,90033,A,28,0.0382,0,
ACC-00000268,CUST-1000268,credit_card,2019-06-27,20363,active,,664.0,97,1,0,21.6,3,102286.0,employed,29,5.3,44,80089,B,54,0.0435,1,2024-09-13
ACC-00000269,CUST-1000269,checking,2019-06-05,0,active,BR-150,696.0,14,0,1,26.1,2,15000.0,student,0,4.8,39,80099,B,55,0.0552,0,
ACC-00000270,CUST-1000270,checking,2023-12-20,0,active,,668.0,81,0,2,35.5,8,41367.0,employed,48,15.3,45,80068,B,0,0.097,0,
ACC-00000271,CUST-1000271,credit_card,2023-01-21,46536,active,BR-114,805.0,113,2,0,18.6,4,68572.0,self_employed,26,6.9,66,80055,B,11,0.0118,0,
ACC-00000272,CUST-1000272,credit_card,2023-04-12,4968,closed,BR-141,513.0,25,0,0,23.2,3,60799.0,employed,33,11.1,80,90065,A,8,0.0658,0,
ACC-00000273,CUST-1000273,credit_card,2023-07-09,34678,active,BR-136,646.0,76,0,1,36.9,8,23200.0,employed,8,9.2,32,80031,B,5,0.0803,0,
ACC-00000274,CUST-1000274,loan,2020-05-04,49400,active,BR-134,620.0,66,2,0,11.4,5,17260.0,employed,30,40.2,28,90097,A,44,0.0586,0,
ACC-00000275,CUST-1000275,savings,2019-06-26,0,active,BR-167,,31,2,0,49.6,6,78342.0,self_employed,12,5.7,44,80049,B,55,0.0366,1,2024-10-21
ACC-00000276,CUST-1000276,savings,2023-04-27,0,active,BR-172,696.0,23,3,0,27.9,7,45515.0,employed,8,11.8,45,80093,B,8,0.0392,0,
ACC-00000277,CUST-1000277,credit_card,2019-09-06,17279,active,BR-176,819.0,70,1,1,10.7,10,25770.0,employed,57,21.7,29,90023,A,52,0.0121,0,
ACC-00000278,CUST-1000278,savings,2020-07-31,0,dormant,BR-116,846.0,140,2,0,20.1,7,80072.0,self_employed,52,13.7,50,80091,B,41,0.0027,0,
ACC-00000279,CUST-1000279,credit_card,2019-08-01,4129,active,BR-121,,105,1,0,39.2,3,34975.0,employed,62,13.5,54,80045,B,53,0.0584,0,
ACC-00000280,CUST-1000280,credit_card,2019-07-31,39215,active,BR-136,690.0,76,2,0,11.5,3,33043.0,retired,48,8.5,33,90002,A,53,0.0312,0,
ACC-00000281,CUST-1000281,credit_card,2020-12-31,39897,active,BR-112,705.0,69,1,0,26.8,7,29144.0,retired,69,33.2,42,70009,C,36,0.066,0,
ACC-00000282,CUST-1000282,checking,2022-06-08,0,active,BR-185,626.0,60,3,0,9.8,3,31080.0,retired,13,37.9,59,80005,B,19,0.066,0,
ACC-00000283,CUST-1000283,checking,2020-01-08,0,active,BR-186,740.0,50,1,0,5.0,3,30415.0,employed,6,11.7,37,90097,A,48,0.0217,0,
ACC-00000284,CUST-1000284,checking,2023-11-05,0,active,BR-141,670.0,72,1,0,22.6,3,59694.0,employed,13,16.6,32,90094,A,1,0.039,0,
ACC-00000285,CUST-1000285,savings,2021-02-03,0,active,BR-150,604.0,30,4,1,7.2,8,124291.0,student,0,0.4,31,80051,B,35,0.0818,0,
ACC-00000286,CUST-1000286,checking,2023-12-04,0,active,BR-184,667.0,86,0,0,40.3,2,21204.0,employed,26,39.5,43,90049,A,0,0.0478,0,
ACC-00000287,CUST-1000287,savngs,2019-05-04,0,active,BR-120,610.0,52,2,0,8.6,5,39950.0,employed,35,14.3,30,90057,A,56,0.0489,0,
ACC-00000288,CUST-1000288,savings,2019-09-12,0,active,BR-167,772.0,53,2,0,52.8,4,44425.0,self_employed,86,7.2,67,90051,A,52,0.017,0,
ACC-00000289,CUST-1000289,checking,2022-07-26,0,active,BR-191,842.0,125,1,1,57.4,2,64779.0,employed,17,23.1,57,80012,B,17,0.0065,0,
ACC-00000290,CUST-1000290,savings,12/19/2023,0,active,BR-198,709.0,22,4,0,11.4,3,,self_employed,11,12.9,69,80058,B,0,0.0348,0,
ACC-00000291,CUST-1000291,checking,2023-10-23,0,active,BR-197,698.0,78,2,0,10.6,2,44551.0,self_employed,73,19.8,80,90038,A,2,0.0316,0,
ACC-00000292,CUST-1000292,checking,2023-06-13,0,active,BR-150,702.0,117,4,0,27.4,6,33448.0,self_employed,30,12.9,36,80052,B,6,0.0389,0,
ACC-00000293,CUST-1000293,credit_card,2021-09-09,6850,active,BR-198,784.0,72,0,0,32.9,3,69345.0,employed,24,7.5,43,70057,C,28,0.026,0,
ACC-00000294,CUST-1000294,checking,2021-03-21,0,active,BR-185,782.0,61,1,0,19.7,6,18324.0,employed,62,49.6,59,70019,C,33,0.0358,0,
ACC-00000295,CUST-1000295,checking,2020-09-26,0,closed,BR-118,680.0,51,3,1,43.6,5,15000.0,employed,56,45.5,56,70062,C,39,0.1318,0,
ACC-00000296,CUST-1000296,savings,2021-09-03,0,active,BR-184,710.0,87,3,1,12.1,4,231938.0,employed,115,9.4,50,70095,C,28,0.0754,0,
ACC-00000297,CUST-1000297,credit_card,2021-01-11,21588,active,BR-104,742.0,11,1,0,15.6,6,30190.0,employed,47,31.0,63,90009,A,36,0.0254,0,
ACC-00000298,CUST-1000298,checking,2021-04-05,0,active,BR-135,598.0,71,0,0,44.4,6,38245.0,employed,17,8.9,49,90025,A,33,0.0514,0,
ACC-00000299,CUST-1000299,savings,2022-05-14,0,active,BR-163,787.0,44,1,0,14.1,6,67934.0,employed,14,6.9,77,80018,B,19,0.0157,0,
ACC-00000300,CUST-1000300,checking,2020-02-11,0,active,BR-197,828.0,51,2,0,29.5,7,60367.0,employed,17,12.3,48,80092,B,47,0.0071,0,
ACC-00000301,CUST-1000301,checking,2021-07-21,0,active,BR-144,783.0,70,2,0,17.9,10,83378.0,self_employed,70,4.2,58,70060,C,29,0.0245,0,
ACC-00000302,CUST-1000302,savings,2022-11-21,0,suspended,BR-120,590.0,28,2,0,25.8,12,86041.0,employed,49,9.5,34,90076,A,13,0.0522,0,
ACC-00000303,CUST-1000303,savings,2021-09-09,0,active,BR-191,532.0,36,1,0,74.2,5,20631.0,employed,14,10.3,62,80033,B,28,0.0882,0,
ACC-00000304,CUST-1000304,savings,2019-08-14,0,active,,746.0,111,1,0,16.6,7,104985.0,employed,57,7.2,29,80083,B,53,0.0265,0,
ACC-00000305,CUST-1000305,credit_card,2019-01-29,41214,active,BR-140,629.0,42,3,0,39.6,10,66598.0,self_employed,25,15.2,41,80043,B,59,0.0591,0,
ACC-00000306,CUST-1000306,loan,2022-11-24,12949,closed,BR-111,250.0,24,3,0,19.2,2,61501.0,employed,30,24.3,41,80017,B,13,0.0383,0,
ACC-00000307,CUST-1000307,savings,2023-10-16,0,active,BR-118,812.0,73,2,0,56.5,4,63165.0,employed,64,7.1,66,90097,A,2,0.0091,0,
ACC-00000308,CUST-1000308,checking,11/07/2019,0,closed,BR-151,637.0,110,3,0,20.5,6,15000.0,employed,35,42.4,37,70071,C,50,0.1019,0,
ACC-00000309,CUST-1000309,credit_card,2019-08-16,9519,active,BR-154,659.0,21,2,0,39.4,4,43219.0,employed,79,34.0,55,80015,B,53,0.0597,0,
ACC-00000310,CUST-1000310,checking,2023-07-29,0,closed,BR-174,,94,2,0,7.4,5,27448.0,retired,4,24.5,43,80086,B,5,0.0371,0,
ACC-00000311,CUST-1000311,savings,2020-10-24,0,active,BR-187,586.0,117,1,0,22.0,3,25176.0,retired,69,28.6,57,90095,A,38,0.0598,0,
ACC-00000312,CUST-1000312,checking,2023-04-21,0,closed,BR-126,629.0,91,0,1,44.3,3,36581.0,employed,37,36.9,50,80076,B,8,0.1067,0,
ACC-00000313,CUST-1000313,checking,2021-04-03,0,active,BR-180,,49,1,0,53.6,3,80440.0,self_employed,62,14.5,34,90025,A,33,0.0366,0,
ACC-00000314,CUST-1000314,loan,2020-02-16,27375,closed,,665.0,97,2,1,25.7,6,58239.0,unemployed,0,9.6,23,90064,A,47,0.0594,0,
ACC-00000315,CUST-1000315,credit_card,2021-12-20,34082,active,BR-191,738.0,102,3,0,27.9,5,63735.0,retired,11,13.0,37,90065,A,24,0.0238,0,
ACC-00000316,CUST-1000316,savings,2019-08-02,0,active,BR-103,850.0,25,2,1,26.2,9,37504.0,employed,60,8.4,37,90076,A,53,0.002,0,
ACC-00000317,CUST-1000317,savings,2021-01-28,0,active,,697.0,83,1,1,43.5,1,,employed,9,16.5,68,80026,B,35,0.0636,0,
ACC-00000318,CUST-1000318,checking,2022-02-22,0,active,BR-172,622.0,57,1,0,31.9,5,43502.0,employed,20,5.3,39,90003,A,22,0.0439,0,
ACC-00000319,CUST-1000319,checking,2021-06-04,0,active,,803.0,56,0,1,26.1,6,86636.0,employed,30,3.2,44,70050,C,31,0.0272,1,2024-02-05
ACC-00000320,CUST-1000320,checking,2020-05-05,0,active,,562.0,14,0,0,28.5,5,74414.0,employed,50,11.2,45,90083,A,44,0.0573,0,
ACC-00000321,CUST-1000321,savings,2022-09-23,0,active,BR-196,578.0,11,3,0,33.1,8,53954.0,self_employed,59,8.0,54,90002,A,15,0.0533,0,
ACC-00000322,CUST-1000322,credit_card,2023-08-15,12737,active,BR-118,642.0,57,1,0,22.9,4,30310.0,self_employed,40,3.0,46,70086,C,4,0.0714,0,
ACC-00000323,CUST-1000323,savings,2021-07-28,0,closed,BR-166,667.0,49,2,0,14.8,6,57745.0,unemployed,0,23.3,73,90065,A,29,0.0394,0,
ACC-00000324,CUST-1000324,checking,2023-07-02,0,active,BR-112,640.0,49,2,0,32.6,5,56697.0,employed,44,8.3,55,90015,A,6,0.0415,0,
ACC-00000325,CUST-1000325,loan,2019-01-25,2134,dormant,BR-160,687.0,45,1,0,40.7,7,52659.0,employed,22,9.7,31,90073,A,60,0.0352,0,
ACC-00000326,CUST-1000326,credit_card,2023-09-20,11938,active,BR-179,711.0,27,1,0,24.1,4,36845.0,employed,57,15.5,35,70027,C,3,0.0559,0,
ACC-00000327,CUST-1000327,savings,2021-07-19,0,active,BR-121,775.0,87,2,0,8.4,7,33100.0,employed,21,6.5,48,70043,C,29,0.027,0,
ACC-00000328,CUST-1000328,savings,2019-11-18,0,active,BR-142,697.0,116,2,0,40.7,4,59482.0,retired,41,6.1,48,90017,A,50,0.0307,0,
ACC-00000329,CUST-1000329,savings,2020-02-22,0,active,BR-109,645.0,18,1,0,29.6,5,29301.0,employed,24,30.4,29,80001,B,46,0.0639,0,
ACC-00000330,CUST-1000330,checking,04/01/2021,0,active,BR-120,771.0,79,2,1,23.6,5,42148.0,self_employed,3,19.8,45,80077,B,33,0.0333,0,
ACC-00000331,CUST-1000331,checking,2019-12-25,0,active,BR-165,624.0,22,1,0,39.7,5,69712.0,employed,46,7.2,77,70043,C,48,0.0844,0,
ACC-00000332,CUST-1000332,credit_card,2019-11-29,25486,active,BR-134,559.0,45,0,1,13.2,6,63888.0,employed,29,8.1,35,90019,A,49,0.0829,0,
