account_id,customer_id,account_type,open_date,credit_limit,status,branch_code,fico_score,credit_history_months,num_inquiries_6mo,num_delinquencies_24mo,credit_utilization_pct,num_active_credit_lines,annual_income,employment_status,employment_tenure_months,debt_to_income_ratio,age,zip_code,region,account_tenure_months,default_probability,defaulted,default_date,feat_avg_balance,feat_balance_std,feat_min_balance,feat_max_balance,feat_avg_ledger_balance,feat_total_overdrafts,feat_avg_monthly_overdrafts,feat_balance_trend,feat_num_transactions,feat_avg_transaction_amount,feat_transaction_amount_std,feat_total_transaction_volume,feat_num_debits,feat_total_debits,feat_num_credits,feat_total_credits,feat_credit_to_debit_ratio,feat_transactions_per_month,feat_spending_entertainment,feat_spending_fuel,feat_spending_grocery,feat_spending_healthcare,feat_spending_restaurant,feat_spending_retail,feat_spending_travel,feat_spending_utilities,feat_discretionary_spending,feat_essential_spending,feat_discretionary_ratio,feat_channel_atm,feat_channel_branch,feat_channel_mobile,feat_channel_online,feat_channel_phone,feat_digital_channel_pct,feat_num_txn_3mo,feat_avg_balance_3mo,feat_num_txn_6mo,feat_avg_balance_6mo,feat_num_txn_12mo,feat_avg_balance_12mo,feat_txn_trend,feat_balance_trend_3mo_vs_12mo,feat_days_since_last_txn
ACC-00000826,CUST-1000826,savings,2019-04-18,0,active,BR-143,604.0,50,2,0,50.8,5,53635.0,self_employed,49,13.9,51,80035,B,57,0.0664,0,,10326.970526315788,914.7682408235212,8820.59,12259.05,10344.91701754386,0,0.0,-573.5753703703685,5.0,18.814,37.02879528151031,94.07,3.0,-21.9,2.0,115.97,5.295433789954338,0.087719298245614,0.0,0.0,0.0,0.0,0.0,14.06,7.84,0.0,21.9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,9783.583333333334,1.0,10166.49,1.0,10103.519166666669,0.6,-0.0316626479752499,35.0
ACC-00000828,CUST-1000828,credit_card,2020-04-28,33467,active,BR-149,737.0,54,0,0,42.8,5,22075.0,unemployed,0,44.2,26,80073,B,44,0.0418,0,,-4680.554,719.1008956056924,-6221.54,-3348.69,-4669.069333333333,0,0.0,184.4971428571425,6.0,85.26333333333334,256.99778712406584,511.58,5.0,-97.59,1.0,609.17,6.242135464699253,0.1363636363636363,21.72,0.0,43.94,0.0,0.0,11.64,6.51,0.0,39.87,43.94,0.4757188879608638,1.0,0.0,1.0,2.0,0.0,0.75,2.0,-4508.356666666667,2.0,-4937.545,2.0,-5257.384166666667,1.0,0.1424444232789509,9.0
ACC-00000829,CUST-1000829,savings,2020-10-08,0,dormant,BR-110,611.0,48,0,0,20.6,4,15293.0,employed,19,35.6,64,70009,C,39,0.1062,0,,9668.896410256411,1576.6575111967372,6267.94,11904.4,9693.71794871795,0,0.0,882.9313888888901,4.0,-403.7825,807.7745477287169,-1615.13,3.0,-1627.88,1.0,12.75,0.0078322726490896,0.1025641025641025,2.29,0.0,10.23,0.0,0.0,0.0,0.0,0.0,2.29,10.23,0.1829073482428115,1.0,0.0,1.0,0.0,0.0,0.5,1.0,10483.91,3.0,10566.025,4.0,10821.0475,0.0,-0.0311528386841769,41.0
ACC-00000830,CUST-1000830,loan,2021-10-22,22990,active,,698.0,51,1,0,53.7,5,38489.0,employed,20,18.9,80,80030,B,26,0.0439,0,,-18142.474444444444,563.7879413282798,-19287.76,-17292.4,-18118.92,0,0.0,-105.66250000000218,12.0,-13.895833333333334,183.49287543554945,-166.75,9.0,-654.27,3.0,487.52,0.7451358002048084,0.4615384615384615,32.78,26.8,6.41,0.0,20.4,0.0,0.0,46.19,53.18,52.6,0.5027415390432974,1.0,1.0,1.0,3.0,0.0,0.6666666666666666,1.0,-18236.396666666667,2.0,-18110.88666666667,4.0,-17961.711666666666,0.0,-0.015291956197779,2.0
ACC-00000831,CUST-1000831,checking,2021-01-17,0,closed,BR-153,530.0,74,1,0,50.2,3,36049.0,employed,35,23.0,45,70088,C,35,0.1387,0,,1908.1119444444444,886.8717272069102,-140.69,3381.57,1934.1791666666663,3,0.0833333333333333,614.3615151515153,5.0,-101.35,75.43439268662537,-506.75,5.0,-506.75,0.0,0.0,0.0,0.1428571428571428,145.2,0.0,0.0,0.0,171.57,0.0,189.98,0.0,506.75,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.4,1.0,2471.276666666666,1.0,2403.343333333333,1.0,2056.215,0.6,0.2017590123864868,9.0
ACC-00000834,CUST-1000834,checking,2020-11-19,0,active,BR-104,567.0,55,1,0,8.5,6,30827.0,employed,24,21.1,44,70042,C,37,0.108,0,,1440.5694736842106,1174.6295550373673,-575.81,3449.84,1467.901052631579,12,0.3157894736842105,208.7001904761903,8.0,-59.9725,141.25009893801845,-479.78,6.0,-520.9599999999999,2.0,41.18,0.0790463759213759,0.2162162162162162,10.29,0.0,11.65,15.16,0.0,0.0,29.04,0.0,39.33,26.81,0.5946477169640156,0.0,0.0,0.0,3.0,1.0,0.75,1.0,1632.7933333333333,3.0,1711.54,4.0,2286.249166666667,0.0,-0.2856950798612162,49.0
ACC-00000835,CUST-1000835,savings,2021-08-27,0,closed,BR-131,655.0,37,3,0,42.6,7,60415.0,employed,13,9.0,49,90020,A,28,0.0397,0,,8048.628620689656,616.2095915568023,6971.19,9056.37,8076.93172413793,0,0.0,573.833461538462,3.0,-94.6566666666667,658.9506978775676,-283.9700000000001,1.0,-799.22,2.0,515.25,0.644691073796952,0.1071428571428571,799.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8563.1,0.0,8635.603333333334,1.0,8184.651666666668,-0.2,0.04623313436051,243.0
ACC-00000836,CUST-1000836,checking,2020-05-20,0,active,BR-127,701.0,168,1,0,53.4,2,39652.0,employed,49,14.9,42,80000,B,44,0.0416,0,,7818.249318181819,1119.391720813186,5965.21,9439.93,7853.529772727273,0,0.0,-697.3563414634154,14.0,-4.597142857142858,281.0451707857262,-64.36000000000001,8.0,-1087.91,6.0,1023.55,0.940840694542747,0.3181818181818182,218.49,0.0,0.0,34.84,687.58,108.61,0.0,8.42,1014.68,43.260000000000005,0.9591092122426604,1.0,2.0,0.0,3.0,1.0,0.4285714285714285,0.0,7168.44,0.0,7226.556666666666,4.0,6943.683333333333,-0.5,0.032363846683674,186.0
ACC-00000837,CUST-1000837,checking,2020-09-03,0,active,BR-114,758.0,5,2,0,32.5,1,40011.0,employed,82,36.5,28,80091,B,40,0.0314,0,,2017.275,1204.6319296695926,-427.76,4527.53,2038.4745,4,0.1,2550.120720720721,9.0,92.07444444444444,390.21700684078064,828.6700000000001,7.0,-425.08,2.0,1253.75,2.9494448103886324,0.225,0.0,29.59,0.0,8.83,0.0,0.0,17.01,354.35,17.01,363.18,0.0447407875009863,0.0,0.0,2.0,4.0,0.0,1.0,0.0,4376.136666666666,1.0,3858.18,1.0,2817.929166666667,-0.2,0.5527657517703972,154.0
ACC-00000838,CUST-1000838,checking,2022-12-11,0,active,BR-194,639.0,101,2,0,26.2,6,23399.0,employed,41,45.4,74,80006,B,12,0.0683,0,,4005.372307692308,419.9072428555672,3142.18,4486.97,4035.16,0,0.0,-604.8323333333328,9.0,16.709999999999997,56.849215913678165,150.39,7.0,-56.75,2.0,207.14,3.650044052863436,0.75,4.2,0.0,22.06,0.0,8.52,1.16,0.0,11.36,13.88,33.42,0.293446088794926,0.0,2.0,2.0,1.0,0.0,0.6,3.0,3540.116666666667,4.0,3919.3266666666655,9.0,3974.225833333333,0.2307692307692307,-0.1092036490170055,15.0
ACC-00000840,CUST-1000840,savings,2021-10-24,0,closed,BR-193,814.0,55,1,0,40.0,3,85426.0,student,0,8.8,80,80028,B,26,0.0105,0,,5700.658888888889,797.8974019226223,3342.67,6636.15,5724.406296296296,0,0.0,-1845.9924999999996,10.0,-13.288999999999996,116.9971872833797,-132.88999999999996,7.0,-459.08,3.0,326.19,0.7105297551624989,0.3846153846153846,0.0,0.0,128.63,1.13,40.12,0.0,0.0,0.0,40.12,129.76,0.2361667059100541,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4059.776666666666,1.0,4437.185,2.0,5178.515833333334,-0.3333333333333333,-0.2159930006327812,124.0
ACC-00000842,CUST-1000842,savings,2022-10-20,0,active,BR-115,654.0,36,2,0,36.0,5,71007.0,employed,20,13.9,52,90059,A,14,0.041,0,,5341.397333333332,841.3511296078353,4145.2,7341.74,5360.703333333334,0,0.0,-954.9258333333336,10.0,-52.958000000000006,88.18631725563276,-529.58,8.0,-557.0,2.0,27.42,0.0492280071813285,0.7142857142857143,0.0,0.0,272.45,2.84,54.18,18.69,0.0,0.0,72.87,275.29,0.2093003216911765,1.0,1.0,1.0,2.0,0.0,0.6,5.0,4577.456666666666,7.0,4895.0216666666665,10.0,4983.873333333333,0.7142857142857143,-0.0815299887258921,4.0
ACC-00000844,CUST-1000844,savings,2021-04-17,0,active,BR-123,602.0,31,1,1,37.6,3,71390.0,student,0,6.7,53,80019,B,32,0.0908,0,,935.6121212121212,1481.942395653753,-1000.0,3175.42,971.2863636363636,32,0.9696969696969696,200.43233333333356,6.0,-3.773333333333334,18.35504798867785,-22.640000000000004,5.0,-53.05,1.0,30.41,0.5732327992459944,0.1875,0.0,0.0,11.15,31.99,0.0,0.0,0.0,4.33,0.0,47.47,0.0,1.0,1.0,0.0,2.0,0.0,0.5,1.0,1117.8233333333335,2.0,813.4733333333334,5.0,141.63250000000002,-0.1111111111111111,6.844098177717794,28.0
ACC-00000845,CUST-1000845,loan,2022-09-17,11238,active,BR-196,794.0,66,4,0,19.1,3,58615.0,employed,59,12.2,80,90083,A,15,0.0119,0,,-34635.275625,602.7346480496894,-35892.57,-33652.13,-34628.113125,0,0.0,637.3853846153797,13.0,-71.61692307692307,192.3936333572664,-931.02,9.0,-1160.99,4.0,229.97,0.1980809481563148,0.8666666666666667,0.0,33.21,15.06,0.0,97.57,0.0,405.49,569.57,503.06,584.63,0.4625031029061588,1.0,2.0,2.0,2.0,0.0,0.5714285714285714,1.0,-34117.4,4.0,-34101.975,12.0,-34439.064999999995,-0.5,0.0093398488069053,24.0
ACC-00000846,CUST-1000846,savings,2021-06-30,0,active,,640.0,117,1,0,23.5,4,25529.0,employed,82,22.3,80,70039,C,30,0.0852,0,,9781.901612903226,1153.5932169764076,8272.68,11670.37,9800.326129032255,0,0.0,-931.2380952380954,15.0,-4.138000000000002,87.22801247305821,-62.07000000000002,11.0,-393.66,4.0,331.59,0.8423258649596097,0.5,4.3,8.49,143.64,36.85,28.78,46.18,67.62,57.8,146.88,238.29,0.3813381104447386,0.0,3.0,4.0,3.0,1.0,0.6363636363636364,1.0,8940.783333333333,2.0,9080.56,4.0,9523.785833333332,0.0,-0.0612089878136368,80.0
ACC-00000847,CUST-1000847,checking,2019-09-04,0,active,,625.0,153,1,0,11.3,6,38982.0,employed,61,31.1,55,90051,A,52,0.0503,0,,868.4965384615384,1311.9276814386676,-1000.0,3232.53,901.7832692307692,44,0.8461538461538461,2199.253469387756,12.0,-23.37,94.5168274580102,-280.44,8.0,-533.42,4.0,252.98,0.4742604326796896,0.2307692307692307,0.0,135.4,197.81,0.0,115.21,0.0,0.0,28.05,115.21,225.86,0.3377898965021843,1.0,0.0,2.0,2.0,1.0,0.6666666666666666,1.0,2940.8700000000003,2.0,2370.73,3.0,1522.5683333333334,0.1428571428571428,0.9309078140024352,4.0
ACC-00000848,CUST-1000848,checking,2022-05-08,0,active,BR-198,618.0,152,1,0,6.8,7,39109.0,employed,16,13.9,53,80027,B,20,0.0555,0,,1070.936,1170.3926192809697,-924.86,2615.36,1086.249,8,0.4,1257.3850980392158,10.0,-27.686,43.64822261877084,-276.86,7.0,-304.91,3.0,28.05,0.0919943589911777,0.5,45.99,0.0,0.0,105.62,0.0,1.79,1.72,0.0,49.5,105.62,0.3191077875193399,0.0,1.0,0.0,4.0,0.0,0.8,1.0,2139.7133333333336,3.0,2349.7166666666667,6.0,1875.8266666666664,-0.2,0.1406025774001507,23.0
ACC-00000850,CUST-1000850,savings,2019-11-03,0,active,BR-145,680.0,105,1,3,37.1,6,42507.0,employed,27,21.7,39,80022,B,50,0.1202,0,,9487.5172,876.2278325101692,7623.0,11379.66,9514.9684,0,0.0,-1821.6849645390075,9.0,-21.32888888888889,38.96176216639991,-191.96,8.0,-212.86,1.0,20.9,0.0981866015221272,0.18,9.42,4.99,28.44,0.0,0.0,0.0,50.21,2.94,59.63,31.380000000000003,0.6552027249752774,1.0,0.0,1.0,5.0,0.0,0.8571428571428571,0.0,7775.133333333334,0.0,8321.86,2.0,9200.1225,-0.3333333333333333,-0.1548712308380488,288.0
ACC-00000851,CUST-1000851,checking,2021-09-27,0,active,BR-139,656.0,87,0,0,42.8,7,58963.0,self_employed,42,24.7,29,80017,B,27,0.0596,0,,642.7214285714286,1107.9956681180004,-891.59,2363.67,663.1414285714285,24,0.8571428571428571,-1529.3056,11.0,-72.15272727272726,194.7274162562072,-793.68,9.0,-1096.24,2.0,302.56,0.2759979566518281,0.4074074074074074,10.51,255.57,0.0,29.23,0.0,6.83,94.86,651.26,112.2,680.49,0.1415433523823941,1.0,2.0,3.0,1.0,0.0,0.5714285714285714,1.0,-722.73,1.0,-615.1483333333334,4.0,-468.1908333333333,0.0,-0.5425066914848081,35.0
ACC-00000852,CUST-1000852,credit_card,2022-04-04,44063,active,BR-127,615.0,56,1,0,17.6,6,83266.0,employed,71,6.4,64,70024,C,21,0.0813,0,,-2621.7566666666667,351.0064026813945,-3203.66,-1894.86,-2618.552380952381,0,0.0,532.7622222222226,9.0,-54.67888888888889,64.70457160132592,-492.11,9.0,-492.11,0.0,0.0,0.0,0.4285714285714285,0.0,25.27,51.35,141.92000000000002,31.72,0.0,0.0,241.85,31.72,435.12,0.0679461914146174,0.0,1.0,6.0,2.0,0.0,0.8888888888888888,0.0,-2165.103333333333,1.0,-2551.7033333333334,5.0,-2537.4516666666664,-0.5555555555555556,0.146683247202527,99.0
ACC-00000857,CUST-1000857,savings,2020-12-25,0,active,BR-127,676.0,18,0,0,28.5,8,76047.0,employed,34,2.9,37,70046,C,36,0.0615,0,,-544.4291891891892,500.1333476316224,-1000.0,786.96,-518.757027027027,79,2.135135135135135,774.605,9.0,80.50888888888888,304.1397791084078,724.5799999999999,6.0,-218.93,3.0,943.51,4.309642351436532,0.25,78.43,0.0,0.0,0.0,1.31,69.16,0.0,0.0,148.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,167.37,1.0,-305.92,4.0,-516.8816666666667,0.0,1.3212509936311063,68.0
ACC-00000858,CUST-1000858,savings,2019-06-28,0,active,BR-190,700.0,114,2,0,30.0,6,48824.0,employed,33,28.3,29,90032,A,54,0.037,0,,6394.977272727273,1883.3777846499072,4025.8,11125.41,6420.716363636364,0,0.0,2238.492307692308,13.0,-78.65538461538462,126.5426660995798,-1022.52,11.0,-1094.47,2.0,71.95,0.0657395817153508,0.2407407407407407,388.19,4.59,0.0,10.62,0.0,0.0,15.47,5.4,403.66,16.02,0.9618280594738848,1.0,2.0,2.0,2.0,0.0,0.5714285714285714,0.0,8511.37,0.0,9099.578333333331,1.0,9250.4225,-0.2,-0.079885282506555,230.0
ACC-00000859,CUST-1000859,savings,2020-05-15,0,closed,BR-117,808.0,42,0,1,12.9,5,72546.0,employed,26,5.4,58,80089,B,44,0.0161,0,,3365.6447727272725,1319.14773692342,672.32,6013.05,3391.246363636364,0,0.0,396.306097560976,10.0,-31.966,90.01732897367904,-319.66,9.0,-382.89,1.0,63.23,0.1651388127138342,0.2272727272727272,18.73,6.63,11.63,0.0,23.73,278.43,8.26,0.0,329.15,11.63,0.9658724103527202,1.0,0.0,2.0,4.0,0.0,0.8571428571428571,2.0,3734.93,3.0,4287.9766666666665,5.0,4890.181666666666,0.3333333333333333,-0.2361907091980839,37.0
ACC-00000860,CUST-1000860,credit_card,2022-07-17,2994,active,BR-188,626.0,32,1,0,33.3,4,36574.0,employed,44,19.5,28,90094,A,17,0.0515,0,,-2558.5188888888893,495.4659335459656,-2994.0,-1392.97,-2533.5505555555555,0,0.0,-21.321333333333317,10.0,-50.547,112.2524232898535,-505.47,9.0,-528.0600000000001,1.0,22.59,0.0427792296329962,0.5882352941176471,0.0,0.0,0.0,360.47,76.11,2.82,69.83,3.37,148.76,363.84,0.2902067889192352,2.0,0.0,0.0,4.0,1.0,0.5714285714285714,0.0,-2576.286666666667,2.0,-2663.6266666666666,6.0,-2626.5533333333333,-0.6,0.0191305980468521,102.0
ACC-00000862,CUST-1000862,loan,2022-10-11,39655,active,BR-194,674.0,74,3,0,14.6,8,33415.0,employed,13,4.3,36,90026,A,14,0.0325,0,,-38835.102666666666,1141.066833309122,-40533.08,-36798.87,-38811.51666666667,0,0.0,-839.1008333333375,8.0,-23.2225,27.42995690325243,-185.78,8.0,-185.78,0.0,0.0,0.0,0.5714285714285714,1.19,5.16,54.92,19.01,0.0,0.0,21.06,8.7,22.25,82.63000000000001,0.2121472158657513,0.0,0.0,4.0,2.0,1.0,0.8571428571428571,4.0,-39506.38333333334,6.0,-39741.3,7.0,-39246.93,0.8181818181818182,-0.0066106246452574,2.0
ACC-00000863,CUST-1000863,credit_card,2021-04-27,17997,dormant,BR-192,643.0,68,1,0,7.0,3,80438.0,employed,38,5.1,44,90021,A,32,0.0367,0,,-1158.2645454545454,877.319094180144,-2681.18,633.35,-1139.93,0,0.0,-135.4123333333332,1.0,10.57,0.0,10.57,0.0,0.0,1.0,10.57,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1281.3666666666666,0.0,-1088.975,0.0,-982.27,0.0,-0.3041856933158406,373.0
ACC-00000864,CUST-1000864,credit_card,2020-12-31,40377,active,BR-117,683.0,141,3,1,25.2,7,15000.0,employed,69,31.1,80,80023,B,36,0.0736,0,,-864.1032432432432,864.8843901902408,-3145.82,509.46,-837.9637837837838,0,0.0,1035.2526470588236,8.0,-58.95,87.2490900484682,-471.6,8.0,-471.6,0.0,0.0,0.0,0.2222222222222222,0.0,13.57,8.45,343.59,94.71,11.28,0.0,0.0,105.99,352.04,0.2314040565028492,1.0,0.0,3.0,3.0,1.0,0.75,1.0,87.21,1.0,-139.755,2.0,-170.56583333333333,0.3333333333333333,1.502489326254742,42.0
ACC-00000865,CUST-1000865,checking,2021-06-21,0,active,,623.0,35,1,0,20.5,9,118558.0,employed,27,1.4,61,80078,B,30,0.0503,0,,5896.08870967742,840.3131306988763,4564.78,7600.0,5921.807741935484,0,0.0,412.3752380952383,7.0,-29.43142857142857,43.62347167468886,-206.02,6.0,-254.48,1.0,48.46,0.1904275385099025,0.2333333333333333,0.0,0.0,0.0,65.09,45.36,69.28,0.0,0.0,114.64,65.09,0.6378456573749512,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,6268.556666666666,2.0,6761.748333333333,2.0,6074.327499999999,-0.3333333333333333,0.0319701557926987,117.0
ACC-00000866,CUST-1000866,savings,2020-06-27,0,active,BR-164,742.0,41,1,1,33.6,5,156059.0,employed,57,3.8,44,70077,C,42,0.0591,0,,5835.112325581395,653.2911073168106,4185.75,7086.19,5870.517674418605,0,0.0,219.74541666666755,8.0,-40.73125,55.84966745968272,-325.85,7.0,-360.16,1.0,34.31,0.0952632163482896,0.1904761904761904,0.0,0.34,0.0,0.0,103.64,178.66000000000005,0.0,0.0,282.3,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.2,0.0,6039.526666666668,1.0,5951.860000000001,3.0,6116.1825,-0.4285714285714285,-0.0125312320391507,133.0
ACC-00000868,CUST-1000868,checking,2021-01-07,0,active,BR-100,765.0,182,1,0,18.6,3,66449.0,retired,20,6.1,39,80054,B,36,0.0207,1,2024-07-28,6090.566944444445,1177.7805057912217,4173.5,8468.78,6121.519722222222,0,0.0,675.6215151515144,11.0,40.39636363636363,139.98107688346502,444.36,7.0,-211.87,4.0,656.23,3.097323830650871,0.3055555555555556,0.0,0.0,100.2,5.95,0.0,0.0,0.0,50.35,0.0,156.5,0.0,1.0,0.0,2.0,1.0,0.0,0.75,1.0,6709.886666666666,2.0,6620.39,2.0,6840.781666666667,0.3333333333333333,-0.0191317125241988,13.0
ACC-00000869,CUST-1000869,credit_card,2022-07-20,34805,closed,BR-130,713.0,110,4,0,37.3,5,50247.0,self_employed,39,9.7,64,80053,B,17,0.0351,0,,-1439.955,676.4432960040505,-2595.72,-510.78,-1411.9416666666666,0,0.0,-41.78200000000015,7.0,61.28857142857142,188.7189268399411,429.02,4.0,-201.39,3.0,630.4100000000001,3.130294453547843,0.4117647058823529,0.0,0.0,123.23,0.0,16.58,0.0,0.0,61.58,16.58,184.81,0.0823278216396047,0.0,0.0,2.0,2.0,0.0,1.0,0.0,-1474.7733333333333,1.0,-1277.9366666666667,5.0,-1738.2116666666668,-0.5555555555555556,0.1514699667569694,111.0
ACC-00000870,CUST-1000870,savings,2019-09-15,0,active,BR-189,749.0,19,1,0,51.3,10,56336.0,self_employed,7,23.5,25,70046,C,52,0.0496,0,,7321.11576923077,779.0142132040379,5907.47,8972.95,7337.155576923077,0,0.0,115.70272108843528,14.0,77.20785714285714,487.7850576633835,1080.91,8.0,-756.63,6.0,1837.54,2.4285846450709063,0.2692307692307692,0.0,0.0,0.0,52.55,0.0,18.94,2.51,0.0,21.450000000000003,52.55,0.2898648648648649,2.0,0.0,0.0,2.0,0.0,0.5,0.0,7430.143333333333,1.0,6980.735,4.0,6796.423333333333,-0.5,0.0932294442943331,101.0
ACC-00000872,CUST-1000872,savings,2022-04-12,0,closed,BR-195,624.0,55,2,0,7.9,1,99131.0,employed,30,5.2,63,80022,B,20,0.0502,0,,4786.723809523809,560.2432832482349,3727.91,5777.28,4807.428095238096,0,0.0,-938.626666666667,3.0,-62.63,121.8776242794386,-187.89,1.0,-203.36,2.0,15.47,0.0760719905586152,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3982.1866666666665,1.0,4400.818333333334,3.0,4666.458333333333,0.1428571428571428,-0.1466047724046813,27.0
ACC-00000874,CUST-1000874,checking,2019-07-16,0,active,,751.0,16,1,0,23.2,6,69846.0,self_employed,41,6.5,49,90006,A,54,0.0193,0,,3204.5855555555554,712.6670959380012,1135.45,4182.21,3231.4283333333333,0,0.0,505.5435294117651,8.0,-49.2875,77.67873615089268,-394.3,7.0,-426.0,1.0,31.7,0.0744131455399061,0.1481481481481481,0.0,0.0,0.0,0.85,176.69,0.0,0.0,6.41,176.69,7.26,0.9605327534656156,1.0,0.0,1.0,2.0,1.0,0.6,0.0,3682.0433333333335,1.0,3554.0383333333334,2.0,2855.775833333333,-0.3333333333333333,0.2892307791038325,120.0
ACC-00000875,CUST-1000875,checking,2022-02-18,0,active,BR-194,743.0,25,3,0,11.3,4,30020.0,employed,50,34.4,33,90092,A,22,0.0262,0,,5422.163043478261,1168.4650867870705,3597.9,7358.74,5458.781304347826,0,0.0,-1051.6938333333335,12.0,28.285,103.6908013365611,339.42,8.0,-203.49,4.0,542.91,2.667993513194752,0.5454545454545454,0.0,0.0,7.99,5.08,0.0,6.55,0.0,17.58,6.55,30.65,0.1760752688172043,0.0,1.0,0.0,3.0,0.0,0.75,1.0,4507.6466666666665,2.0,4349.306666666666,5.0,4461.741666666667,-0.1111111111111111,0.0102862776805737,58.0
ACC-00000876,CUST-1000876,checking,2022-12-18,0,active,BR-192,608.0,20,0,0,25.1,5,85461.0,employed,49,2.6,65,90034,A,12,0.0439,0,,5265.359230769231,515.1799483103218,4301.97,6037.21,5295.696153846154,0,0.0,346.4423333333334,19.0,11.480526315789476,130.49124272335436,218.13,13.0,-593.81,6.0,811.94,1.3673397214597265,1.5833333333333333,53.43,39.0,38.15,0.0,16.85,405.62,0.0,17.76,475.9,55.91,0.8948684680619019,0.0,1.0,4.0,5.0,0.0,0.9,4.0,5531.8533333333335,7.0,5585.06,18.0,5345.641666666666,-0.0909090909090909,0.03482778130197,20.0
ACC-00000877,CUST-1000877,savings,2020-02-24,0,suspended,,753.0,34,2,0,22.9,5,20469.0,employed,22,38.6,32,80093,B,46,0.032,0,,11160.04659574468,1027.6303253671738,8986.63,13111.6,11188.247872340426,0,0.0,621.924015151515,13.0,-107.67615384615384,224.8842426871531,-1399.79,7.0,-1624.62,6.0,224.83,0.1383892848789255,0.2826086956521739,0.0,9.0,0.0,202.9,8.93,0.0,19.22,0.0,28.15,202.9,0.1218351006275697,0.0,1.0,1.0,2.0,0.0,0.75,0.0,11742.273333333333,0.0,11810.826666666668,3.0,12187.760833333334,-0.4285714285714285,-0.0365490394053593,237.0
ACC-00000878,CUST-1000878,checking,2020-06-06,0,active,BR-164,621.0,173,1,0,10.6,12,114152.0,unemployed,0,8.9,35,70059,C,43,0.0815,0,,602.7390697674418,962.27709114226,-998.74,2564.37,636.9279069767442,25,0.5813953488372093,1705.1803333333337,14.0,-28.924285714285716,139.24856992577563,-404.94,12.0,-668.67,2.0,263.73,0.3944097985553412,0.3255813953488372,18.1,4.9,39.870000000000005,23.13,532.03,0.0,0.0,10.82,550.13,73.82,0.881689237919705,1.0,2.0,3.0,5.0,0.0,0.7272727272727273,0.0,2188.9533333333334,0.0,2046.5716666666667,4.0,1526.885,-0.5,0.4333234067572712,260.0
ACC-00000879,CUST-1000879,checking,2021-12-05,0,closed,BR-105,770.0,74,2,0,26.1,6,35933.0,employed,77,11.6,52,80013,B,25,0.0209,0,,5128.1364,621.2337218315392,4157.11,6445.77,5163.438,0,0.0,-90.46939393939374,4.0,-68.52250000000001,179.72366425061188,-274.09000000000003,3.0,-393.93,1.0,119.84,0.3042164851623385,0.16,51.2,0.0,0.0,312.73,0.0,0.0,0.0,0.0,51.2,312.73,0.1406863957354436,1.0,0.0,1.0,0.0,0.0,0.5,1.0,5048.5233333333335,2.0,5257.9783333333335,2.0,5564.232499999999,0.3333333333333333,-0.0926662393110558,87.0
ACC-00000880,CUST-1000880,credit_card,2020-02-03,24525,active,BR-136,635.0,67,0,0,46.3,4,47722.0,employed,18,15.9,54,90019,A,47,0.0469,0,,794.6346808510639,938.335804762534,-1474.69,2208.75,822.2372340425533,0,0.0,-1799.2397727272726,12.0,-49.41916666666668,301.48513488029204,-593.0300000000001,10.0,-1062.69,2.0,469.66,0.441953909418551,0.2553191489361702,29.54,0.0,14.56,9.36,23.28,27.65,0.0,60.6,80.47,84.52,0.4877265288805382,0.0,0.0,6.0,3.0,0.0,1.0,0.0,-889.7599999999999,1.0,-1004.1516666666666,4.0,-338.76,-0.5,-1.6217329879915232,140.0
ACC-00000881,CUST-1000881,credit_card,2020-03-10,6870,active,BR-108,787.0,69,0,0,12.7,5,26861.0,employed,27,7.4,51,70087,C,46,0.0234,0,,1602.4873913043475,1012.971618793899,-905.82,3337.26,1632.6915217391304,0,0.0,860.5629457364341,15.0,-53.748666666666665,149.18631849692744,-806.23,11.0,-922.05,4.0,115.82,0.1256114093595792,0.3260869565217391,10.01,0.0,143.95,139.51,8.26,1.63,63.49,555.2,83.39,838.6600000000001,0.0904397809229434,0.0,3.0,3.0,3.0,2.0,0.5454545454545454,1.0,2406.9266666666667,3.0,1959.006666666667,4.0,1943.1075,0.0,0.2385769133994219,37.0
